# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 5.63200e+02 1.73922e+01 1.73922e+01
1.25000e+00 5.74300e+02 1.37641e+01 1.37641e+01
1.42000e+00 5.56200e+02 1.09731e+01 1.09731e+01
1.61000e+00 5.32300e+02 9.04765e+00 9.04765e+00
1.81000e+00 4.95200e+02 7.56108e+00 7.56108e+00
2.04000e+00 4.47100e+02 6.29682e+00 6.29682e+00
2.27000e+00 3.98300e+02 5.34883e+00 5.34883e+00
2.54000e+00 3.51100e+02 4.45982e+00 4.45982e+00
2.82000e+00 3.03600e+02 3.73363e+00 3.73363e+00
3.13000e+00 2.63400e+02 3.19531e+00 3.19531e+00
3.46000e+00 2.24400e+02 2.65707e+00 2.65707e+00
3.83000e+00 1.90500e+02 2.21359e+00 2.21359e+00
4.22000e+00 1.59600e+02 1.80278e+00 1.80278e+00
4.65000e+00 1.31900e+02 1.48661e+00 1.48661e+00
5.12000e+00 1.10200e+02 1.26491e+00 1.26491e+00
5.63000e+00 9.00900e+01 1.02786e+00 1.02786e+00
6.19000e+00 7.34300e+01 8.47585e-01 8.47585e-01
6.78000e+00 6.01700e+01 6.89493e-01 6.89493e-01
7.42000e+00 4.88900e+01 5.63028e-01 5.63028e-01
8.12000e+00 3.96500e+01 4.68188e-01 4.68188e-01
8.87000e+00 3.21200e+01 3.86264e-01 3.86264e-01
9.68000e+00 2.59900e+01 3.13847e-01 3.13847e-01
1.06000e+01 2.10900e+01 2.50799e-01 2.50799e-01
1.20000e+01 1.52700e+01 1.77200e-01 1.77200e-01
1.48000e+01 8.97700e+00 1.07968e-01 1.07968e-01
1.97000e+01 4.26400e+00 5.26308e-02 5.26308e-02
2.81000e+01 1.65800e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.80000e-01 7.72528e-03 7.72528e-03
5.91000e+01 2.07700e-01 2.95296e-03 2.95296e-03
8.48000e+01 7.52500e-02 1.16400e-03 1.16400e-03
