# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 7.03400e+02 2.13581e+01 2.13581e+01
1.25000e+00 7.06500e+02 1.68573e+01 1.68573e+01
1.42000e+00 6.96300e+02 1.36561e+01 1.36561e+01
1.61000e+00 6.49600e+02 1.08240e+01 1.08240e+01
1.81000e+00 5.88800e+02 8.79318e+00 8.79318e+00
2.04000e+00 5.27300e+02 7.14703e+00 7.14703e+00
2.27000e+00 4.62800e+02 5.91354e+00 5.91354e+00
2.54000e+00 4.01200e+02 4.87032e+00 4.87032e+00
2.82000e+00 3.41800e+02 4.01622e+00 4.01622e+00
3.13000e+00 2.91800e+02 3.38378e+00 3.38378e+00
3.46000e+00 2.43900e+02 2.75136e+00 2.75136e+00
3.83000e+00 2.03400e+02 2.21359e+00 2.21359e+00
4.22000e+00 1.70800e+02 1.89737e+00 1.89737e+00
4.65000e+00 1.39700e+02 1.48661e+00 1.48661e+00
5.12000e+00 1.14900e+02 1.26491e+00 1.26491e+00
5.63000e+00 9.41100e+01 1.02786e+00 1.02786e+00
6.19000e+00 7.58800e+01 8.38153e-01 8.38153e-01
6.78000e+00 6.21600e+01 6.89493e-01 6.89493e-01
7.42000e+00 4.97500e+01 5.53624e-01 5.53624e-01
8.12000e+00 4.04600e+01 4.58803e-01 4.58803e-01
8.87000e+00 3.22200e+01 3.76962e-01 3.76962e-01
9.68000e+00 2.62700e+01 3.04631e-01 3.04631e-01
1.06000e+01 2.12300e+01 2.50799e-01 2.50799e-01
1.20000e+01 1.53400e+01 1.77200e-01 1.77200e-01
1.48000e+01 8.93100e+00 1.03846e-01 1.03846e-01
1.97000e+01 4.24500e+00 5.06952e-02 5.06952e-02
2.81000e+01 1.65000e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.76200e-01 7.44648e-03 7.44648e-03
5.91000e+01 2.05000e-01 2.77849e-03 2.77849e-03
8.48000e+01 7.51300e-02 1.12614e-03 1.12614e-03
