# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 6.26500e+02 1.90906e+01 1.90906e+01
1.25000e+00 6.31400e+02 1.48678e+01 1.48678e+01
1.42000e+00 6.22400e+02 1.19641e+01 1.19641e+01
1.61000e+00 5.90800e+02 9.74166e+00 9.74166e+00
1.81000e+00 5.36800e+02 8.00062e+00 8.00062e+00
2.04000e+00 4.82900e+02 6.64078e+00 6.64078e+00
2.27000e+00 4.27800e+02 5.50273e+00 5.50273e+00
2.54000e+00 3.74500e+02 4.55412e+00 4.55412e+00
2.82000e+00 3.21700e+02 3.82753e+00 3.82753e+00
3.13000e+00 2.78100e+02 3.19531e+00 3.19531e+00
3.46000e+00 2.37000e+02 2.65707e+00 2.65707e+00
3.83000e+00 1.97800e+02 2.21359e+00 2.21359e+00
4.22000e+00 1.67000e+02 1.89737e+00 1.89737e+00
4.65000e+00 1.37700e+02 1.48661e+00 1.48661e+00
5.12000e+00 1.13400e+02 1.26491e+00 1.26491e+00
5.63000e+00 9.22700e+01 1.01843e+00 1.01843e+00
6.19000e+00 7.55000e+01 8.38153e-01 8.38153e-01
6.78000e+00 6.09900e+01 6.80074e-01 6.80074e-01
7.42000e+00 4.99400e+01 5.53624e-01 5.53624e-01
8.12000e+00 4.02600e+01 4.58803e-01 4.58803e-01
8.87000e+00 3.25900e+01 3.76962e-01 3.76962e-01
9.68000e+00 2.63800e+01 3.04631e-01 3.04631e-01
1.06000e+01 2.11600e+01 2.50799e-01 2.50799e-01
1.20000e+01 1.55200e+01 1.77200e-01 1.77200e-01
1.48000e+01 9.09600e+00 1.06042e-01 1.06042e-01
1.97000e+01 4.33500e+00 5.16624e-02 5.16624e-02
2.81000e+01 1.67300e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.90200e-01 7.63217e-03 7.63217e-03
5.91000e+01 2.08800e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.60800e-02 1.14018e-03 1.14018e-03
