# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 1.05600e+02 2.66271e+00 2.66271e+00
2.04000e+00 9.38000e+01 1.99444e+00 1.99444e+00
2.27000e+00 8.49700e+01 1.60963e+00 1.60963e+00
2.54000e+00 7.38900e+01 1.27562e+00 1.27562e+00
2.82000e+00 6.45400e+01 1.05551e+00 1.05551e+00
3.13000e+00 5.56300e+01 8.91964e-01 8.91964e-01
3.46000e+00 4.68000e+01 7.29178e-01 7.29178e-01
3.83000e+00 3.90900e+01 5.88982e-01 5.88982e-01
4.22000e+00 3.23900e+01 4.82701e-01 4.82701e-01
4.65000e+00 2.67000e+01 3.90512e-01 3.90512e-01
5.12000e+00 2.19700e+01 3.20156e-01 3.20156e-01
5.63000e+00 1.80900e+01 2.70185e-01 2.70185e-01
6.19000e+00 1.46600e+01 2.20227e-01 2.20227e-01
6.78000e+00 1.17100e+01 1.70294e-01 1.70294e-01
7.42000e+00 9.40300e+00 1.43934e-01 1.43934e-01
8.12000e+00 7.67500e+00 1.19004e-01 1.19004e-01
8.87000e+00 6.16100e+00 9.83514e-02 9.83514e-02
9.68000e+00 4.94600e+00 8.06226e-02 8.06226e-02
1.06000e+01 4.10300e+00 6.78823e-02 6.78823e-02
1.20000e+01 2.97400e+00 4.42041e-02 4.42041e-02
1.48000e+01 1.76600e+00 2.52389e-02 2.52389e-02
1.97000e+01 8.63600e-01 1.25196e-02 1.25196e-02
2.81000e+01 3.40600e-01 5.26972e-03 5.26972e-03
4.10000e+01 1.23900e-01 2.19317e-03 2.19317e-03
5.91000e+01 4.50000e-02 9.78366e-04 9.78366e-04
8.48000e+01 1.69700e-02 4.66154e-04 4.66154e-04
