# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 4.78400e+01 1.35093e+00 1.35093e+00
2.04000e+00 4.61000e+01 1.08231e+00 1.08231e+00
2.27000e+00 4.45300e+01 9.20978e-01 9.20978e-01
2.54000e+00 4.14000e+01 7.72334e-01 7.72334e-01
2.82000e+00 3.74600e+01 6.51920e-01 6.51920e-01
3.13000e+00 3.38100e+01 5.73149e-01 5.73149e-01
3.46000e+00 3.00400e+01 4.88365e-01 4.88365e-01
3.83000e+00 2.63700e+01 4.11096e-01 4.11096e-01
4.22000e+00 2.22400e+01 3.47131e-01 3.47131e-01
4.65000e+00 1.91500e+01 2.90689e-01 2.90689e-01
5.12000e+00 1.63700e+01 2.48395e-01 2.48395e-01
5.63000e+00 1.38800e+01 2.06155e-01 2.06155e-01
6.19000e+00 1.15000e+01 1.78045e-01 1.78045e-01
6.78000e+00 9.44100e+00 1.45578e-01 1.45578e-01
7.42000e+00 8.03000e+00 1.23556e-01 1.23556e-01
8.12000e+00 6.52500e+00 1.02825e-01 1.02825e-01
8.87000e+00 5.41100e+00 8.71149e-02 8.71149e-02
9.68000e+00 4.51300e+00 7.35935e-02 7.35935e-02
1.06000e+01 3.69500e+00 6.15549e-02 6.15549e-02
1.20000e+01 2.73300e+00 4.08044e-02 4.08044e-02
1.48000e+01 1.62500e+00 2.38537e-02 2.38537e-02
1.97000e+01 8.19600e-01 1.19570e-02 1.19570e-02
2.81000e+01 3.29800e-01 5.07740e-03 5.07740e-03
4.10000e+01 1.22700e-01 2.20227e-03 2.20227e-03
5.91000e+01 4.61000e-02 9.68969e-04 9.68969e-04
8.48000e+01 1.66800e-02 4.42041e-04 4.42041e-04
