# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 4.91200e+01 1.40064e+00 1.40064e+00
2.04000e+00 4.96100e+01 1.16606e+00 1.16606e+00
2.27000e+00 4.77400e+01 9.96393e-01 9.96393e-01
2.54000e+00 4.47600e+01 8.40238e-01 8.40238e-01
2.82000e+00 4.03600e+01 7.20069e-01 7.20069e-01
3.13000e+00 3.66900e+01 6.40312e-01 6.40312e-01
3.46000e+00 3.23400e+01 5.48179e-01 5.48179e-01
3.83000e+00 2.91000e+01 4.72017e-01 4.72017e-01
4.22000e+00 2.51400e+01 4.08044e-01 4.08044e-01
4.65000e+00 2.10800e+01 3.44093e-01 3.44093e-01
5.12000e+00 1.79200e+01 2.80179e-01 2.80179e-01
5.63000e+00 1.50200e+01 2.44131e-01 2.44131e-01
6.19000e+00 1.25900e+01 2.08087e-01 2.08087e-01
6.78000e+00 1.04700e+01 1.72047e-01 1.72047e-01
7.42000e+00 8.65700e+00 1.41824e-01 1.41824e-01
8.12000e+00 7.10400e+00 1.18600e-01 1.18600e-01
8.87000e+00 5.72400e+00 9.68297e-02 9.68297e-02
9.68000e+00 4.82100e+00 8.32406e-02 8.32406e-02
1.06000e+01 3.89500e+00 6.81175e-02 6.81175e-02
1.20000e+01 2.88600e+00 4.57930e-02 4.57930e-02
1.48000e+01 1.71500e+00 2.72947e-02 2.72947e-02
1.97000e+01 8.27800e-01 1.30142e-02 1.30142e-02
2.81000e+01 3.36000e-01 5.50727e-03 5.50727e-03
4.10000e+01 1.23500e-01 2.28035e-03 2.28035e-03
5.91000e+01 4.58900e-02 1.00419e-03 1.00419e-03
8.48000e+01 1.71000e-02 4.60977e-04 4.60977e-04
