# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 4.70000e+02 1.51344e+01 1.51344e+01
1.25000e+00 4.73400e+02 1.16482e+01 1.16482e+01
1.42000e+00 4.63500e+02 9.23472e+00 9.23472e+00
1.61000e+00 4.43400e+02 7.58947e+00 7.58947e+00
1.81000e+00 4.15900e+02 6.35689e+00 6.35689e+00
2.04000e+00 3.78700e+02 5.40833e+00 5.40833e+00
2.27000e+00 3.38400e+02 4.58803e+00 4.58803e+00
2.54000e+00 2.99700e+02 3.82753e+00 3.82753e+00
2.82000e+00 2.58900e+02 3.19531e+00 3.19531e+00
3.13000e+00 2.27000e+02 2.78568e+00 2.78568e+00
3.46000e+00 1.94800e+02 2.34094e+00 2.34094e+00
3.83000e+00 1.65600e+02 1.93132e+00 1.93132e+00
4.22000e+00 1.42300e+02 1.70880e+00 1.70880e+00
4.65000e+00 1.18800e+02 1.39284e+00 1.39284e+00
5.12000e+00 9.92200e+01 1.14162e+00 1.14162e+00
5.63000e+00 8.28700e+01 9.61353e-01 9.61353e-01
6.19000e+00 6.77200e+01 7.93788e-01 7.93788e-01
6.78000e+00 5.53900e+01 6.48460e-01 6.48460e-01
7.42000e+00 4.55100e+01 5.31413e-01 5.31413e-01
8.12000e+00 3.71300e+01 4.36578e-01 4.36578e-01
8.87000e+00 3.03500e+01 3.64005e-01 3.64005e-01
9.68000e+00 2.46000e+01 3.00832e-01 3.00832e-01
1.06000e+01 2.00600e+01 2.46982e-01 2.46982e-01
1.20000e+01 1.47600e+01 1.77200e-01 1.77200e-01
1.48000e+01 8.72500e+00 1.06738e-01 1.06738e-01
1.97000e+01 4.19800e+00 5.26308e-02 5.26308e-02
2.81000e+01 1.65500e+00 2.18403e-02 2.18403e-02
4.10000e+01 5.79600e-01 7.81857e-03 7.81857e-03
5.91000e+01 2.08600e-01 2.95296e-03 2.95296e-03
8.48000e+01 7.53700e-02 1.17414e-03 1.17414e-03
