# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 9.68200e+01 2.31525e+00 2.31525e+00
2.04000e+00 8.59900e+01 1.71234e+00 1.71234e+00
2.27000e+00 7.86500e+01 1.40089e+00 1.40089e+00
2.54000e+00 6.92700e+01 1.13569e+00 1.13569e+00
2.82000e+00 6.08600e+01 9.44934e-01 9.44934e-01
3.13000e+00 5.24800e+01 8.01561e-01 8.01561e-01
3.46000e+00 4.44400e+01 6.67083e-01 6.67083e-01
3.83000e+00 3.63500e+01 5.32635e-01 5.32635e-01
4.22000e+00 3.05800e+01 4.40454e-01 4.40454e-01
4.65000e+00 2.51700e+01 3.62353e-01 3.62353e-01
5.12000e+00 2.07000e+01 2.98329e-01 2.98329e-01
5.63000e+00 1.71600e+01 2.48395e-01 2.48395e-01
6.19000e+00 1.38800e+01 2.06155e-01 2.06155e-01
6.78000e+00 1.13500e+01 1.70294e-01 1.70294e-01
7.42000e+00 9.12300e+00 1.37644e-01 1.37644e-01
8.12000e+00 7.48200e+00 1.15521e-01 1.15521e-01
8.87000e+00 6.12100e+00 9.55877e-02 9.55877e-02
9.68000e+00 4.90600e+00 7.85175e-02 7.85175e-02
1.06000e+01 3.98900e+00 6.57647e-02 6.57647e-02
1.20000e+01 2.90800e+00 4.28019e-02 4.28019e-02
1.48000e+01 1.74600e+00 2.52389e-02 2.52389e-02
1.97000e+01 8.31100e-01 1.20221e-02 1.20221e-02
2.81000e+01 3.38800e-01 5.13128e-03 5.13128e-03
4.10000e+01 1.19300e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.38100e-02 9.42603e-04 9.42603e-04
8.48000e+01 1.66400e-02 4.50000e-04 4.50000e-04
