# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 5.47000e+01 1.48122e+00 1.48122e+00
2.04000e+00 5.16800e+01 1.16039e+00 1.16039e+00
2.27000e+00 4.91300e+01 9.63328e-01 9.63328e-01
2.54000e+00 4.45200e+01 7.99812e-01 7.99812e-01
2.82000e+00 4.08800e+01 6.86804e-01 6.86804e-01
3.13000e+00 3.76500e+01 6.01415e-01 6.01415e-01
3.46000e+00 3.29600e+01 5.09902e-01 5.09902e-01
3.83000e+00 2.83200e+01 4.25206e-01 4.25206e-01
4.22000e+00 2.46100e+01 3.68782e-01 3.68782e-01
4.65000e+00 2.12100e+01 3.12410e-01 3.12410e-01
5.12000e+00 1.75000e+01 2.56125e-01 2.56125e-01
5.63000e+00 1.46800e+01 2.20227e-01 2.20227e-01
6.19000e+00 1.23000e+01 1.84391e-01 1.84391e-01
6.78000e+00 1.01400e+01 1.56205e-01 1.56205e-01
7.42000e+00 8.47400e+00 1.27016e-01 1.27016e-01
8.12000e+00 7.07200e+00 1.07815e-01 1.07815e-01
8.87000e+00 5.74700e+00 8.92749e-02 8.92749e-02
9.68000e+00 4.69000e+00 7.43303e-02 7.43303e-02
1.06000e+01 3.77700e+00 6.08276e-02 6.08276e-02
1.20000e+01 2.82200e+00 4.08044e-02 4.08044e-02
1.48000e+01 1.68300e+00 2.38537e-02 2.38537e-02
1.97000e+01 8.43400e-01 1.19570e-02 1.19570e-02
2.81000e+01 3.42200e-01 5.16236e-03 5.16236e-03
4.10000e+01 1.22200e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.49200e-02 9.41116e-04 9.41116e-04
8.48000e+01 1.66600e-02 4.42041e-04 4.42041e-04
