# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
3.13000e+00 3.06800e+02 3.51141e+00 3.51141e+00
3.46000e+00 2.57000e+02 2.87924e+00 2.87924e+00
3.83000e+00 2.15900e+02 2.43516e+00 2.43516e+00
4.22000e+00 1.78500e+02 1.99249e+00 1.99249e+00
4.65000e+00 1.46600e+02 1.58114e+00 1.58114e+00
5.12000e+00 1.19800e+02 1.26491e+00 1.26491e+00
5.63000e+00 9.77600e+01 1.06892e+00 1.06892e+00
6.19000e+00 7.91800e+01 8.79204e-01 8.79204e-01
6.78000e+00 6.38900e+01 7.11688e-01 7.11688e-01
7.42000e+00 5.15300e+01 5.75847e-01 5.75847e-01
8.12000e+00 4.15900e+01 4.71699e-01 4.71699e-01
8.87000e+00 3.35200e+01 3.86264e-01 3.86264e-01
9.68000e+00 2.68400e+01 3.13847e-01 3.13847e-01
1.06000e+01 2.17800e+01 2.50799e-01 2.50799e-01
1.20000e+01 1.57500e+01 1.77200e-01 1.77200e-01
1.48000e+01 9.18400e+00 1.07005e-01 1.07005e-01
1.97000e+01 4.32700e+00 5.16624e-02 5.16624e-02
2.81000e+01 1.66300e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.84400e-01 7.53923e-03 7.53923e-03
5.91000e+01 2.10800e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.57200e-02 1.14018e-03 1.14018e-03
