# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 1.11800e+02 2.83019e+00 2.83019e+00
2.04000e+00 1.02100e+02 2.22036e+00 2.22036e+00
2.27000e+00 8.67000e+01 1.65076e+00 1.65076e+00
2.54000e+00 7.42200e+01 1.28690e+00 1.28690e+00
2.82000e+00 6.47200e+01 1.06668e+00 1.06668e+00
3.13000e+00 5.59200e+01 9.09065e-01 9.09065e-01
3.46000e+00 4.59000e+01 7.23464e-01 7.23464e-01
3.83000e+00 3.89000e+01 5.90339e-01 5.90339e-01
4.22000e+00 3.29400e+01 4.98197e-01 4.98197e-01
4.65000e+00 2.67900e+01 4.06079e-01 4.06079e-01
5.12000e+00 2.21300e+01 3.28024e-01 3.28024e-01
5.63000e+00 1.79000e+01 2.64008e-01 2.64008e-01
6.19000e+00 1.42000e+01 2.20227e-01 2.20227e-01
6.78000e+00 1.17000e+01 1.78045e-01 1.78045e-01
7.42000e+00 9.44000e+00 1.45715e-01 1.45715e-01
8.12000e+00 7.72700e+00 1.21380e-01 1.21380e-01
8.87000e+00 6.24600e+00 1.00658e-01 1.00658e-01
9.68000e+00 5.03000e+00 8.28070e-02 8.28070e-02
1.06000e+01 4.05000e+00 6.86222e-02 6.86222e-02
1.20000e+01 2.95100e+00 4.44072e-02 4.44072e-02
1.48000e+01 1.73300e+00 2.60768e-02 2.60768e-02
1.97000e+01 8.49600e-01 1.26400e-02 1.26400e-02
2.81000e+01 3.31800e-01 5.21536e-03 5.21536e-03
4.10000e+01 1.21900e-01 2.20227e-03 2.20227e-03
5.91000e+01 4.55900e-02 9.91564e-04 9.91564e-04
8.48000e+01 1.62100e-02 4.50000e-04 4.50000e-04
