# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 1.22500e+03 3.47131e+01 3.47131e+01
1.25000e+00 1.17500e+03 2.64764e+01 2.64764e+01
1.42000e+00 1.11300e+03 2.06155e+01 2.06155e+01
1.61000e+00 1.00200e+03 1.64924e+01 1.64924e+01
1.81000e+00 8.81600e+02 1.28577e+01 1.28577e+01
2.04000e+00 7.62300e+02 1.02883e+01 1.02883e+01
2.27000e+00 6.44600e+02 8.16088e+00 8.16088e+00
2.54000e+00 5.44500e+02 6.58027e+00 6.58027e+00
2.82000e+00 4.50500e+02 5.22015e+00 5.22015e+00
3.13000e+00 3.71700e+02 4.20595e+00 4.20595e+00
3.46000e+00 3.05200e+02 3.38378e+00 3.38378e+00
3.83000e+00 2.48600e+02 2.72029e+00 2.72029e+00
4.22000e+00 2.03400e+02 2.21359e+00 2.21359e+00
4.65000e+00 1.64600e+02 1.77200e+00 1.77200e+00
5.12000e+00 1.32400e+02 1.45602e+00 1.45602e+00
5.63000e+00 1.06300e+02 1.17047e+00 1.17047e+00
6.19000e+00 8.52400e+01 9.39202e-01 9.39202e-01
6.78000e+00 6.84600e+01 7.62168e-01 7.62168e-01
7.42000e+00 5.50300e+01 6.13514e-01 6.13514e-01
8.12000e+00 4.37400e+01 4.90408e-01 4.90408e-01
8.87000e+00 3.47400e+01 3.95601e-01 3.95601e-01
9.68000e+00 2.77600e+01 3.23110e-01 3.23110e-01
1.06000e+01 2.21400e+01 2.60000e-01 2.60000e-01
1.20000e+01 1.58900e+01 1.77200e-01 1.77200e-01
1.48000e+01 9.17700e+00 1.07005e-01 1.07005e-01
1.97000e+01 4.27400e+00 5.06952e-02 5.06952e-02
2.81000e+01 1.65800e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.76600e-01 7.44648e-03 7.44648e-03
5.91000e+01 2.06500e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.55600e-02 1.14018e-03 1.14018e-03
