# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 4.33700e+01 1.24278e+00 1.24278e+00
2.04000e+00 4.33000e+01 1.02450e+00 1.02450e+00
2.27000e+00 4.28700e+01 8.91964e-01 8.91964e-01
2.54000e+00 4.06300e+01 7.64199e-01 7.64199e-01
2.82000e+00 3.68800e+01 6.37024e-01 6.37024e-01
3.13000e+00 3.33700e+01 5.51725e-01 5.51725e-01
3.46000e+00 2.98700e+01 4.81041e-01 4.81041e-01
3.83000e+00 2.64200e+01 4.10366e-01 4.10366e-01
4.22000e+00 2.35400e+01 3.61248e-01 3.61248e-01
4.65000e+00 2.01100e+01 3.04795e-01 3.04795e-01
5.12000e+00 1.70500e+01 2.48395e-01 2.48395e-01
5.63000e+00 1.39900e+01 2.12603e-01 2.12603e-01
6.19000e+00 1.18900e+01 1.84391e-01 1.84391e-01
6.78000e+00 1.00100e+01 1.48661e-01 1.48661e-01
7.42000e+00 8.28700e+00 1.25495e-01 1.25495e-01
8.12000e+00 6.83800e+00 1.05551e-01 1.05551e-01
8.87000e+00 5.68100e+00 8.91964e-02 8.91964e-02
9.68000e+00 4.57300e+00 7.35527e-02 7.35527e-02
1.06000e+01 3.77200e+00 6.15224e-02 6.15224e-02
1.20000e+01 2.78500e+00 4.08044e-02 4.08044e-02
1.48000e+01 1.67200e+00 2.38537e-02 2.38537e-02
1.97000e+01 8.38000e-01 1.20569e-02 1.20569e-02
2.81000e+01 3.35200e-01 5.07740e-03 5.07740e-03
4.10000e+01 1.22000e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.37700e-02 9.27631e-04 9.27631e-04
8.48000e+01 1.68000e-02 4.50000e-04 4.50000e-04
