# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 4.73400e+01 1.33701e+00 1.33701e+00
2.04000e+00 4.63200e+01 1.06827e+00 1.06827e+00
2.27000e+00 4.42800e+01 9.00278e-01 9.00278e-01
2.54000e+00 4.34200e+01 7.79872e-01 7.79872e-01
2.82000e+00 3.95800e+01 6.66033e-01 6.66033e-01
3.13000e+00 3.56300e+01 5.80000e-01 5.80000e-01
3.46000e+00 3.10900e+01 4.88365e-01 4.88365e-01
3.83000e+00 2.80500e+01 4.25206e-01 4.25206e-01
4.22000e+00 2.49700e+01 3.68782e-01 3.68782e-01
4.65000e+00 2.12200e+01 3.12410e-01 3.12410e-01
5.12000e+00 1.80100e+01 2.62488e-01 2.62488e-01
5.63000e+00 1.49900e+01 2.20227e-01 2.20227e-01
6.19000e+00 1.23100e+01 1.84391e-01 1.84391e-01
6.78000e+00 1.03100e+01 1.56205e-01 1.56205e-01
7.42000e+00 8.56400e+00 1.28550e-01 1.28550e-01
8.12000e+00 7.19400e+00 1.09986e-01 1.09986e-01
8.87000e+00 5.87900e+00 9.14385e-02 9.14385e-02
9.68000e+00 4.74800e+00 7.57430e-02 7.57430e-02
1.06000e+01 3.90000e+00 6.29682e-02 6.29682e-02
1.20000e+01 2.87600e+00 4.16173e-02 4.16173e-02
1.48000e+01 1.73300e+00 2.46982e-02 2.46982e-02
1.97000e+01 8.47300e-01 1.20934e-02 1.20934e-02
2.81000e+01 3.38800e-01 5.07740e-03 5.07740e-03
4.10000e+01 1.23300e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.37500e-02 9.20217e-04 9.20217e-04
8.48000e+01 1.66900e-02 4.42041e-04 4.42041e-04
