# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 4.51600e+02 1.55978e+01 1.55978e+01
1.25000e+00 4.82200e+02 1.23491e+01 1.23491e+01
1.42000e+00 4.83800e+02 9.74166e+00 9.74166e+00
1.61000e+00 4.79000e+02 8.09568e+00 8.09568e+00
1.81000e+00 4.57000e+02 6.86222e+00 6.86222e+00
2.04000e+00 4.23000e+02 5.94643e+00 5.94643e+00
2.27000e+00 3.83700e+02 5.09215e+00 5.09215e+00
2.54000e+00 3.40400e+02 4.23792e+00 4.23792e+00
2.82000e+00 3.00600e+02 3.60555e+00 3.60555e+00
3.13000e+00 2.63000e+02 3.06757e+00 3.06757e+00
3.46000e+00 2.26400e+02 2.56320e+00 2.56320e+00
3.83000e+00 1.91300e+02 2.21359e+00 2.21359e+00
4.22000e+00 1.61200e+02 1.80278e+00 1.80278e+00
4.65000e+00 1.35200e+02 1.48661e+00 1.48661e+00
5.12000e+00 1.12400e+02 1.26491e+00 1.26491e+00
5.63000e+00 9.20600e+01 1.02460e+00 1.02460e+00
6.19000e+00 7.50500e+01 8.44334e-01 8.44334e-01
6.78000e+00 6.15400e+01 6.89493e-01 6.89493e-01
7.42000e+00 4.97000e+01 5.63028e-01 5.63028e-01
8.12000e+00 4.05600e+01 4.68188e-01 4.68188e-01
8.87000e+00 3.27200e+01 3.82753e-01 3.82753e-01
9.68000e+00 2.64900e+01 3.10161e-01 3.10161e-01
1.06000e+01 2.13300e+01 2.50799e-01 2.50799e-01
1.20000e+01 1.54700e+01 1.77200e-01 1.77200e-01
1.48000e+01 8.98500e+00 1.05773e-01 1.05773e-01
1.97000e+01 4.28300e+00 5.14198e-02 5.14198e-02
2.81000e+01 1.66600e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.76100e-01 7.50267e-03 7.50267e-03
5.91000e+01 2.06600e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.52500e-02 1.13600e-03 1.13600e-03
