# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 4.61000e+01 1.30668e+00 1.30668e+00
2.04000e+00 4.66400e+01 1.07448e+00 1.07448e+00
2.27000e+00 4.55400e+01 9.20978e-01 9.20978e-01
2.54000e+00 4.18700e+01 7.71557e-01 7.71557e-01
2.82000e+00 3.76700e+01 6.51153e-01 6.51153e-01
3.13000e+00 3.55800e+01 5.80000e-01 5.80000e-01
3.46000e+00 3.19700e+01 5.02494e-01 5.02494e-01
3.83000e+00 2.77000e+01 4.25206e-01 4.25206e-01
4.22000e+00 2.45600e+01 3.68782e-01 3.68782e-01
4.65000e+00 2.11500e+01 3.12410e-01 3.12410e-01
5.12000e+00 1.75400e+01 2.62488e-01 2.62488e-01
5.63000e+00 1.44000e+01 2.12603e-01 2.12603e-01
6.19000e+00 1.21600e+01 1.84391e-01 1.84391e-01
6.78000e+00 1.03100e+01 1.56205e-01 1.56205e-01
7.42000e+00 8.39100e+00 1.27664e-01 1.27664e-01
8.12000e+00 6.90100e+00 1.06963e-01 1.06963e-01
8.87000e+00 5.72300e+00 8.99389e-02 8.99389e-02
9.68000e+00 4.50500e+00 7.35527e-02 7.35527e-02
1.06000e+01 3.78000e+00 6.15224e-02 6.15224e-02
1.20000e+01 2.79400e+00 4.08044e-02 4.08044e-02
1.48000e+01 1.68900e+00 2.38537e-02 2.38537e-02
1.97000e+01 8.30200e-01 1.19708e-02 1.19708e-02
2.81000e+01 3.32700e-01 4.99300e-03 4.99300e-03
4.10000e+01 1.22300e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.46600e-02 9.49210e-04 9.49210e-04
8.48000e+01 1.65500e-02 4.50000e-04 4.50000e-04
