# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 1.66500e+03 4.66905e+01 4.66905e+01
1.25000e+00 1.51800e+03 3.37343e+01 3.37343e+01
1.42000e+00 1.37100e+03 2.57099e+01 2.57099e+01
1.61000e+00 1.20700e+03 1.96469e+01 1.96469e+01
1.81000e+00 1.02700e+03 1.45602e+01 1.45602e+01
2.04000e+00 8.67000e+02 1.15948e+01 1.15948e+01
2.27000e+00 7.20900e+02 9.14822e+00 9.14822e+00
2.54000e+00 6.00600e+02 7.18401e+00 7.18401e+00
2.82000e+00 4.90300e+02 5.72800e+00 5.72800e+00
3.13000e+00 3.99600e+02 4.52217e+00 4.52217e+00
3.46000e+00 3.25200e+02 3.66879e+00 3.66879e+00
3.83000e+00 2.64600e+02 2.94109e+00 2.94109e+00
4.22000e+00 2.13200e+02 2.30868e+00 2.30868e+00
4.65000e+00 1.71400e+02 1.89737e+00 1.89737e+00
5.12000e+00 1.37200e+02 1.48661e+00 1.48661e+00
5.63000e+00 1.11200e+02 1.26491e+00 1.26491e+00
6.19000e+00 8.79600e+01 9.70824e-01 9.70824e-01
6.78000e+00 7.04500e+01 7.81089e-01 7.81089e-01
7.42000e+00 5.59900e+01 6.26259e-01 6.26259e-01
8.12000e+00 4.48400e+01 5.09215e-01 5.09215e-01
8.87000e+00 3.56900e+01 4.04969e-01 4.04969e-01
9.68000e+00 2.84400e+01 3.23110e-01 3.23110e-01
1.06000e+01 2.25600e+01 2.60000e-01 2.60000e-01
1.20000e+01 1.62400e+01 1.89737e-01 1.89737e-01
1.48000e+01 9.35900e+00 1.08931e-01 1.08931e-01
1.97000e+01 4.42800e+00 5.26308e-02 5.26308e-02
2.81000e+01 1.67800e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.79200e-01 7.44648e-03 7.44648e-03
5.91000e+01 2.06800e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.45000e-02 1.12446e-03 1.12446e-03
