# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 3.79700e+02 1.30000e+01 1.30000e+01
1.25000e+00 4.00900e+02 1.01922e+01 1.01922e+01
1.42000e+00 4.09000e+02 8.22192e+00 8.22192e+00
1.61000e+00 4.02400e+02 6.80074e+00 6.80074e+00
1.81000e+00 3.92200e+02 5.85235e+00 5.85235e+00
2.04000e+00 3.65700e+02 5.12640e+00 5.12640e+00
2.27000e+00 3.34200e+02 4.40114e+00 4.40114e+00
2.54000e+00 3.03200e+02 3.73363e+00 3.73363e+00
2.82000e+00 2.65200e+02 3.19531e+00 3.19531e+00
3.13000e+00 2.30100e+02 2.69258e+00 2.69258e+00
3.46000e+00 1.99300e+02 2.24722e+00 2.24722e+00
3.83000e+00 1.68900e+02 1.93132e+00 1.93132e+00
4.22000e+00 1.43800e+02 1.58114e+00 1.58114e+00
4.65000e+00 1.21500e+02 1.39284e+00 1.39284e+00
5.12000e+00 1.00900e+02 1.07703e+00 1.07703e+00
5.63000e+00 8.34900e+01 9.23580e-01 9.23580e-01
6.19000e+00 6.89900e+01 7.65506e-01 7.65506e-01
6.78000e+00 5.69300e+01 6.39062e-01 6.39062e-01
7.42000e+00 4.62500e+01 5.22015e-01 5.22015e-01
8.12000e+00 3.78300e+01 4.27200e-01 4.27200e-01
8.87000e+00 3.05900e+01 3.54683e-01 3.54683e-01
9.68000e+00 2.50300e+01 2.91548e-01 2.91548e-01
1.06000e+01 2.01300e+01 2.37697e-01 2.37697e-01
1.20000e+01 1.48700e+01 1.67631e-01 1.67631e-01
1.48000e+01 8.74200e+00 1.01651e-01 1.01651e-01
1.97000e+01 4.21500e+00 5.04480e-02 5.04480e-02
2.81000e+01 1.62400e+00 1.96469e-02 1.96469e-02
4.10000e+01 5.74200e-01 7.40945e-03 7.40945e-03
5.91000e+01 2.07400e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.47600e-02 1.12004e-03 1.12004e-03
