# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 4.68000e+01 1.30920e+00 1.30920e+00
2.04000e+00 4.55000e+01 1.05423e+00 1.05423e+00
2.27000e+00 4.63300e+01 9.28493e-01 9.28493e-01
2.54000e+00 4.21700e+01 7.64853e-01 7.64853e-01
2.82000e+00 3.94000e+01 6.66033e-01 6.66033e-01
3.13000e+00 3.49300e+01 5.73149e-01 5.73149e-01
3.46000e+00 3.12200e+01 4.88365e-01 4.88365e-01
3.83000e+00 2.69200e+01 4.11096e-01 4.11096e-01
4.22000e+00 2.35300e+01 3.54683e-01 3.54683e-01
4.65000e+00 2.01300e+01 2.98329e-01 2.98329e-01
5.12000e+00 1.72600e+01 2.56125e-01 2.56125e-01
5.63000e+00 1.50200e+01 2.20227e-01 2.20227e-01
6.19000e+00 1.21200e+01 1.84391e-01 1.84391e-01
6.78000e+00 1.01900e+01 1.56205e-01 1.56205e-01
7.42000e+00 8.30900e+00 1.25607e-01 1.25607e-01
8.12000e+00 6.77400e+00 1.04139e-01 1.04139e-01
8.87000e+00 5.59700e+00 8.77838e-02 8.77838e-02
9.68000e+00 4.64100e+00 7.35935e-02 7.35935e-02
1.06000e+01 3.70800e+00 6.08276e-02 6.08276e-02
1.20000e+01 2.79700e+00 4.08044e-02 4.08044e-02
1.48000e+01 1.68300e+00 2.38537e-02 2.38537e-02
1.97000e+01 8.29800e-01 1.18701e-02 1.18701e-02
2.81000e+01 3.37500e-01 5.07740e-03 5.07740e-03
4.10000e+01 1.21900e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.43900e-02 9.34345e-04 9.34345e-04
8.48000e+01 1.64900e-02 4.42041e-04 4.42041e-04
