# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 5.92300e+01 1.55872e+00 1.55872e+00
2.04000e+00 5.89100e+01 1.24808e+00 1.24808e+00
2.27000e+00 5.54000e+01 1.04890e+00 1.04890e+00
2.54000e+00 5.04600e+01 8.64523e-01 8.64523e-01
2.82000e+00 4.55600e+01 7.30000e-01 7.30000e-01
3.13000e+00 4.09100e+01 6.44438e-01 6.44438e-01
3.46000e+00 3.62300e+01 5.53173e-01 5.53173e-01
3.83000e+00 3.06200e+01 4.60977e-01 4.60977e-01
4.22000e+00 2.66500e+01 3.90512e-01 3.90512e-01
4.65000e+00 2.22700e+01 3.20156e-01 3.20156e-01
5.12000e+00 1.86500e+01 2.70185e-01 2.70185e-01
5.63000e+00 1.60900e+01 2.34307e-01 2.34307e-01
6.19000e+00 1.32300e+01 1.92094e-01 1.92094e-01
6.78000e+00 1.08100e+01 1.64012e-01 1.64012e-01
7.42000e+00 8.77900e+00 1.32136e-01 1.32136e-01
8.12000e+00 7.25100e+00 1.10752e-01 1.10752e-01
8.87000e+00 5.84800e+00 9.14385e-02 9.14385e-02
9.68000e+00 4.67500e+00 7.50067e-02 7.50067e-02
1.06000e+01 3.94200e+00 6.43817e-02 6.43817e-02
1.20000e+01 2.90800e+00 4.30116e-02 4.30116e-02
1.48000e+01 1.69000e+00 2.46982e-02 2.46982e-02
1.97000e+01 8.27100e-01 1.18701e-02 1.18701e-02
2.81000e+01 3.33800e-01 5.07740e-03 5.07740e-03
4.10000e+01 1.21200e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.59100e-02 9.62081e-04 9.62081e-04
8.48000e+01 1.66300e-02 4.42041e-04 4.42041e-04
