# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 1.02000e+02 2.52389e+00 2.52389e+00
2.04000e+00 9.10600e+01 1.88003e+00 1.88003e+00
2.27000e+00 7.81800e+01 1.43283e+00 1.43283e+00
2.54000e+00 7.06500e+01 1.17924e+00 1.17924e+00
2.82000e+00 6.05300e+01 9.65401e-01 9.65401e-01
3.13000e+00 5.29100e+01 8.36301e-01 8.36301e-01
3.46000e+00 4.49700e+01 6.87677e-01 6.87677e-01
3.83000e+00 3.72700e+01 5.54437e-01 5.54437e-01
4.22000e+00 3.15400e+01 4.62277e-01 4.62277e-01
4.65000e+00 2.62400e+01 3.84187e-01 3.84187e-01
5.12000e+00 2.15000e+01 3.14006e-01 3.14006e-01
5.63000e+00 1.74800e+01 2.56125e-01 2.56125e-01
6.19000e+00 1.40300e+01 2.06155e-01 2.06155e-01
6.78000e+00 1.13600e+01 1.70294e-01 1.70294e-01
7.42000e+00 9.31100e+00 1.41993e-01 1.41993e-01
8.12000e+00 7.56500e+00 1.17686e-01 1.17686e-01
8.87000e+00 6.12100e+00 9.70000e-02 9.70000e-02
9.68000e+00 4.90300e+00 7.99312e-02 7.99312e-02
1.06000e+01 4.12900e+00 6.85930e-02 6.85930e-02
1.20000e+01 2.98400e+00 4.44072e-02 4.44072e-02
1.48000e+01 1.77000e+00 2.60768e-02 2.60768e-02
1.97000e+01 8.50100e-01 1.24169e-02 1.24169e-02
2.81000e+01 3.39600e-01 5.21536e-03 5.21536e-03
4.10000e+01 1.21100e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.50500e-02 9.70824e-04 9.70824e-04
8.48000e+01 1.63800e-02 4.58039e-04 4.58039e-04
