# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 4.38200e+01 1.24535e+00 1.24535e+00
2.04000e+00 4.47600e+01 1.04019e+00 1.04019e+00
2.27000e+00 4.38400e+01 8.99389e-01 8.99389e-01
2.54000e+00 4.27100e+01 7.78974e-01 7.78974e-01
2.82000e+00 3.88600e+01 6.58559e-01 6.58559e-01
3.13000e+00 3.55900e+01 5.73149e-01 5.73149e-01
3.46000e+00 3.23200e+01 5.02494e-01 5.02494e-01
3.83000e+00 2.89300e+01 4.39318e-01 4.39318e-01
4.22000e+00 2.46400e+01 3.68782e-01 3.68782e-01
4.65000e+00 2.12500e+01 3.12410e-01 3.12410e-01
5.12000e+00 1.79700e+01 2.62488e-01 2.62488e-01
5.63000e+00 1.49800e+01 2.20227e-01 2.20227e-01
6.19000e+00 1.24600e+01 1.84391e-01 1.84391e-01
6.78000e+00 1.06000e+01 1.56205e-01 1.56205e-01
7.42000e+00 8.60400e+00 1.29835e-01 1.29835e-01
8.12000e+00 7.04000e+00 1.08467e-01 1.08467e-01
8.87000e+00 5.78900e+00 9.06091e-02 9.06091e-02
9.68000e+00 4.81400e+00 7.64199e-02 7.64199e-02
1.06000e+01 3.93700e+00 6.36553e-02 6.36553e-02
1.20000e+01 2.95200e+00 4.30116e-02 4.30116e-02
1.48000e+01 1.73100e+00 2.46982e-02 2.46982e-02
1.97000e+01 8.46500e-01 1.21433e-02 1.21433e-02
2.81000e+01 3.39100e-01 5.07740e-03 5.07740e-03
4.10000e+01 1.23600e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.50000e-02 9.48472e-04 9.48472e-04
8.48000e+01 1.66100e-02 4.42041e-04 4.42041e-04
