# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 8.52400e+02 2.51030e+01 2.51030e+01
1.25000e+00 8.45800e+02 1.96003e+01 1.96003e+01
1.42000e+00 8.10600e+02 1.55955e+01 1.55955e+01
1.61000e+00 7.43400e+02 1.23491e+01 1.23491e+01
1.81000e+00 6.78700e+02 1.01922e+01 1.01922e+01
2.04000e+00 5.96300e+02 8.25651e+00 8.25651e+00
2.27000e+00 5.13400e+02 6.73573e+00 6.73573e+00
2.54000e+00 4.40700e+02 5.47083e+00 5.47083e+00
2.82000e+00 3.75600e+02 4.52217e+00 4.52217e+00
3.13000e+00 3.14600e+02 3.70000e+00 3.70000e+00
3.46000e+00 2.65000e+02 3.06757e+00 3.06757e+00
3.83000e+00 2.20400e+02 2.52982e+00 2.52982e+00
4.22000e+00 1.82200e+02 1.99249e+00 1.99249e+00
4.65000e+00 1.50400e+02 1.67631e+00 1.67631e+00
5.12000e+00 1.22700e+02 1.36015e+00 1.36015e+00
5.63000e+00 9.90900e+01 1.10680e+00 1.10680e+00
6.19000e+00 8.08100e+01 9.07579e-01 9.07579e-01
6.78000e+00 6.52900e+01 7.40000e-01 7.40000e-01
7.42000e+00 5.22100e+01 5.94643e-01 5.94643e-01
8.12000e+00 4.22300e+01 4.90408e-01 4.90408e-01
8.87000e+00 3.41000e+01 3.95601e-01 3.95601e-01
9.68000e+00 2.72900e+01 3.23110e-01 3.23110e-01
1.06000e+01 2.20600e+01 2.60000e-01 2.60000e-01
1.20000e+01 1.60400e+01 1.89737e-01 1.89737e-01
1.48000e+01 9.36100e+00 1.10860e-01 1.10860e-01
1.97000e+01 4.41900e+00 5.36004e-02 5.36004e-02
2.81000e+01 1.68800e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.93900e-01 7.81857e-03 7.81857e-03
5.91000e+01 2.11700e-01 2.95296e-03 2.95296e-03
8.48000e+01 7.69300e-02 1.18004e-03 1.18004e-03
