# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 6.73300e+01 1.71406e+00 1.71406e+00
2.04000e+00 6.25500e+01 1.31034e+00 1.31034e+00
2.27000e+00 5.86100e+01 1.08467e+00 1.08467e+00
2.54000e+00 5.22500e+01 8.85268e-01 8.85268e-01
2.82000e+00 4.82500e+01 7.64853e-01 7.64853e-01
3.13000e+00 4.30600e+01 6.72086e-01 6.72086e-01
3.46000e+00 3.73700e+01 5.66392e-01 5.66392e-01
3.83000e+00 3.20800e+01 4.75079e-01 4.75079e-01
4.22000e+00 2.74300e+01 4.04599e-01 4.04599e-01
4.65000e+00 2.27000e+01 3.26497e-01 3.26497e-01
5.12000e+00 1.92400e+01 2.84253e-01 2.84253e-01
5.63000e+00 1.60800e+01 2.34307e-01 2.34307e-01
6.19000e+00 1.31700e+01 1.92094e-01 1.92094e-01
6.78000e+00 1.09200e+01 1.64012e-01 1.64012e-01
7.42000e+00 8.89100e+00 1.33417e-01 1.33417e-01
8.12000e+00 7.32100e+00 1.12699e-01 1.12699e-01
8.87000e+00 5.86700e+00 9.20217e-02 9.20217e-02
9.68000e+00 4.77400e+00 7.71038e-02 7.71038e-02
1.06000e+01 3.83300e+00 6.29365e-02 6.29365e-02
1.20000e+01 2.85500e+00 4.22019e-02 4.22019e-02
1.48000e+01 1.71200e+00 2.46982e-02 2.46982e-02
1.97000e+01 8.38200e-01 1.21078e-02 1.21078e-02
2.81000e+01 3.37500e-01 5.13128e-03 5.13128e-03
4.10000e+01 1.22400e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.62600e-02 9.84124e-04 9.84124e-04
8.48000e+01 1.64000e-02 4.50000e-04 4.50000e-04
