# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 8.94400e+02 2.69268e+01 2.69268e+01
1.25000e+00 8.62300e+02 2.04025e+01 2.04025e+01
1.42000e+00 8.16800e+02 1.60078e+01 1.60078e+01
1.61000e+00 7.52000e+02 1.27883e+01 1.27883e+01
1.81000e+00 6.65600e+02 1.02201e+01 1.02201e+01
2.04000e+00 5.89900e+02 8.38153e+00 8.38153e+00
2.27000e+00 5.05700e+02 6.76757e+00 6.76757e+00
2.54000e+00 4.28100e+02 5.50273e+00 5.50273e+00
2.82000e+00 3.64900e+02 4.52217e+00 4.52217e+00
3.13000e+00 3.06100e+02 3.70000e+00 3.70000e+00
3.46000e+00 2.56600e+02 2.97321e+00 2.97321e+00
3.83000e+00 2.13200e+02 2.43516e+00 2.43516e+00
4.22000e+00 1.75700e+02 2.02485e+00 2.02485e+00
4.65000e+00 1.44700e+02 1.70880e+00 1.70880e+00
5.12000e+00 1.17900e+02 1.39284e+00 1.39284e+00
5.63000e+00 9.60700e+01 1.10386e+00 1.10386e+00
6.19000e+00 7.77500e+01 9.04765e-01 9.04765e-01
6.78000e+00 6.22800e+01 7.24500e-01 7.24500e-01
7.42000e+00 5.06600e+01 5.88727e-01 5.88727e-01
8.12000e+00 4.05600e+01 4.84665e-01 4.84665e-01
8.87000e+00 3.30400e+01 3.99249e-01 3.99249e-01
9.68000e+00 2.66700e+01 3.26956e-01 3.26956e-01
1.06000e+01 2.14800e+01 2.64008e-01 2.64008e-01
1.20000e+01 1.56100e+01 1.89737e-01 1.89737e-01
1.48000e+01 9.15700e+00 1.11400e-01 1.11400e-01
1.97000e+01 4.32800e+00 5.38516e-02 5.38516e-02
2.81000e+01 1.67800e+00 2.18403e-02 2.18403e-02
4.10000e+01 5.87500e-01 7.98499e-03 7.98499e-03
5.91000e+01 2.07900e-01 3.00167e-03 3.00167e-03
8.48000e+01 7.47000e-02 1.22801e-03 1.22801e-03
