# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 3.97400e+02 1.37033e+01 1.37033e+01
1.25000e+00 4.14600e+02 1.05773e+01 1.05773e+01
1.42000e+00 4.21600e+02 8.50706e+00 8.50706e+00
1.61000e+00 4.23100e+02 7.17844e+00 7.17844e+00
1.81000e+00 4.04600e+02 6.13514e+00 6.13514e+00
2.04000e+00 3.80600e+02 5.31413e+00 5.31413e+00
2.27000e+00 3.46000e+02 4.58803e+00 4.58803e+00
2.54000e+00 3.11200e+02 3.82753e+00 3.82753e+00
2.82000e+00 2.76200e+02 3.28938e+00 3.28938e+00
3.13000e+00 2.39000e+02 2.78568e+00 2.78568e+00
3.46000e+00 2.06200e+02 2.34094e+00 2.34094e+00
3.83000e+00 1.75400e+02 2.02485e+00 2.02485e+00
4.22000e+00 1.49500e+02 1.70880e+00 1.70880e+00
4.65000e+00 1.25900e+02 1.39284e+00 1.39284e+00
5.12000e+00 1.04800e+02 1.17047e+00 1.17047e+00
5.63000e+00 8.68400e+01 9.61353e-01 9.61353e-01
6.19000e+00 7.11200e+01 7.93788e-01 7.93788e-01
6.78000e+00 5.87100e+01 6.57875e-01 6.57875e-01
7.42000e+00 4.78800e+01 5.40833e-01 5.40833e-01
8.12000e+00 3.87800e+01 4.36578e-01 4.36578e-01
8.87000e+00 3.14300e+01 3.64005e-01 3.64005e-01
9.68000e+00 2.55300e+01 3.00832e-01 3.00832e-01
1.06000e+01 2.07900e+01 2.46982e-01 2.46982e-01
1.20000e+01 1.50600e+01 1.77200e-01 1.77200e-01
1.48000e+01 8.91600e+00 1.04547e-01 1.04547e-01
1.97000e+01 4.25300e+00 5.14198e-02 5.14198e-02
2.81000e+01 1.65600e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.79900e-01 7.50267e-03 7.50267e-03
5.91000e+01 2.07300e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.41800e-02 1.11400e-03 1.11400e-03
