# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 1.07200e+02 2.92062e+00 2.92062e+00
2.04000e+00 1.00500e+02 2.33452e+00 2.33452e+00
2.27000e+00 8.76100e+01 1.85311e+00 1.85311e+00
2.54000e+00 7.73300e+01 1.50748e+00 1.50748e+00
2.82000e+00 6.64300e+01 1.22495e+00 1.22495e+00
3.13000e+00 5.64300e+01 1.03586e+00 1.03586e+00
3.46000e+00 4.70900e+01 8.43860e-01 8.43860e-01
3.83000e+00 4.06600e+01 6.93542e-01 6.93542e-01
4.22000e+00 3.24700e+01 5.52268e-01 5.52268e-01
4.65000e+00 2.68600e+01 4.45982e-01 4.45982e-01
5.12000e+00 2.19300e+01 3.67967e-01 3.67967e-01
5.63000e+00 1.84200e+01 3.11448e-01 3.11448e-01
6.19000e+00 1.50700e+01 2.54951e-01 2.54951e-01
6.78000e+00 1.19900e+01 2.05183e-01 2.05183e-01
7.42000e+00 9.82400e+00 1.69248e-01 1.69248e-01
8.12000e+00 7.89300e+00 1.38946e-01 1.38946e-01
8.87000e+00 6.57200e+00 1.17796e-01 1.17796e-01
9.68000e+00 5.08800e+00 9.46414e-02 9.46414e-02
1.06000e+01 4.12400e+00 7.92023e-02 7.92023e-02
1.20000e+01 3.00400e+00 5.02096e-02 5.02096e-02
1.48000e+01 1.75400e+00 2.76586e-02 2.76586e-02
1.97000e+01 8.48700e-01 1.34466e-02 1.34466e-02
2.81000e+01 3.44900e-01 5.81378e-03 5.81378e-03
4.10000e+01 1.22900e-01 2.48395e-03 2.48395e-03
5.91000e+01 4.46400e-02 1.13991e-03 1.13991e-03
8.48000e+01 1.68400e-02 5.59464e-04 5.59464e-04
