# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 4.57400e+02 1.46014e+01 1.46014e+01
1.25000e+00 4.69700e+02 1.14018e+01 1.14018e+01
1.42000e+00 4.71900e+02 9.23472e+00 9.23472e+00
1.61000e+00 4.58500e+02 7.62168e+00 7.62168e+00
1.81000e+00 4.21000e+02 6.26259e+00 6.26259e+00
2.04000e+00 3.88000e+02 5.31413e+00 5.31413e+00
2.27000e+00 3.44600e+02 4.49444e+00 4.49444e+00
2.54000e+00 3.05200e+02 3.73363e+00 3.73363e+00
2.82000e+00 2.68700e+02 3.19531e+00 3.19531e+00
3.13000e+00 2.31700e+02 2.69258e+00 2.69258e+00
3.46000e+00 2.01000e+02 2.24722e+00 2.24722e+00
3.83000e+00 1.70100e+02 1.93132e+00 1.93132e+00
4.22000e+00 1.45000e+02 1.58114e+00 1.58114e+00
4.65000e+00 1.21900e+02 1.39284e+00 1.39284e+00
5.12000e+00 1.01500e+02 1.17047e+00 1.17047e+00
5.63000e+00 8.36600e+01 9.23580e-01 9.23580e-01
6.19000e+00 6.89500e+01 7.65506e-01 7.65506e-01
6.78000e+00 5.65200e+01 6.29682e-01 6.29682e-01
7.42000e+00 4.63300e+01 5.22015e-01 5.22015e-01
8.12000e+00 3.75900e+01 4.27200e-01 4.27200e-01
8.87000e+00 3.03400e+01 3.54683e-01 3.54683e-01
9.68000e+00 2.48400e+01 2.91548e-01 2.91548e-01
1.06000e+01 2.00900e+01 2.37697e-01 2.37697e-01
1.20000e+01 1.48900e+01 1.67631e-01 1.67631e-01
1.48000e+01 8.78000e+00 1.02616e-01 1.02616e-01
1.97000e+01 4.17300e+00 4.94773e-02 4.94773e-02
2.81000e+01 1.63400e+00 1.96469e-02 1.96469e-02
4.10000e+01 5.81100e-01 7.53923e-03 7.53923e-03
5.91000e+01 2.06900e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.41000e-02 1.11212e-03 1.11212e-03
