# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 4.77500e+02 1.57178e+01 1.57178e+01
1.25000e+00 4.86900e+02 1.23227e+01 1.23227e+01
1.42000e+00 4.81900e+02 9.90404e+00 9.90404e+00
1.61000e+00 4.59400e+02 8.28613e+00 8.28613e+00
1.81000e+00 4.35400e+02 7.14703e+00 7.14703e+00
2.04000e+00 3.93700e+02 5.97746e+00 5.97746e+00
2.27000e+00 3.58000e+02 5.24976e+00 5.24976e+00
2.54000e+00 3.15700e+02 4.42719e+00 4.42719e+00
2.82000e+00 2.78300e+02 3.76431e+00 3.76431e+00
3.13000e+00 2.40300e+02 3.16228e+00 3.16228e+00
3.46000e+00 2.06200e+02 2.72029e+00 2.72029e+00
3.83000e+00 1.76800e+02 2.30868e+00 2.30868e+00
4.22000e+00 1.49600e+02 1.99249e+00 1.99249e+00
4.65000e+00 1.25300e+02 1.58114e+00 1.58114e+00
5.12000e+00 1.04200e+02 1.36015e+00 1.36015e+00
5.63000e+00 8.57000e+01 1.09768e+00 1.09768e+00
6.19000e+00 7.07300e+01 9.10934e-01 9.10934e-01
6.78000e+00 5.77700e+01 7.43303e-01 7.43303e-01
7.42000e+00 4.66400e+01 6.07289e-01 6.07289e-01
8.12000e+00 3.82800e+01 5.05964e-01 5.05964e-01
8.87000e+00 3.09200e+01 4.11096e-01 4.11096e-01
9.68000e+00 2.49800e+01 3.28938e-01 3.28938e-01
1.06000e+01 2.01400e+01 2.65707e-01 2.65707e-01
1.20000e+01 1.48700e+01 1.96469e-01 1.96469e-01
1.48000e+01 8.73000e+00 1.17388e-01 1.17388e-01
1.97000e+01 4.23500e+00 5.74891e-02 5.74891e-02
2.81000e+01 1.65400e+00 2.37697e-02 2.37697e-02
4.10000e+01 5.76300e-01 8.57030e-03 8.57030e-03
5.91000e+01 2.08300e-01 3.31059e-03 3.31059e-03
8.48000e+01 7.53400e-02 1.29541e-03 1.29541e-03
