# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 1.14200e+02 2.86531e+00 2.86531e+00
2.04000e+00 9.92400e+01 2.05798e+00 2.05798e+00
2.27000e+00 8.78400e+01 1.60801e+00 1.60801e+00
2.54000e+00 7.69800e+01 1.28600e+00 1.28600e+00
2.82000e+00 6.78400e+01 1.07801e+00 1.07801e+00
3.13000e+00 5.78900e+01 9.04268e-01 9.04268e-01
3.46000e+00 4.73800e+01 7.24707e-01 7.24707e-01
3.83000e+00 4.01400e+01 5.98164e-01 5.98164e-01
4.22000e+00 3.35300e+01 4.92037e-01 4.92037e-01
4.65000e+00 2.67500e+01 3.92046e-01 3.92046e-01
5.12000e+00 2.21700e+01 3.20156e-01 3.20156e-01
5.63000e+00 1.80000e+01 2.64008e-01 2.64008e-01
6.19000e+00 1.47400e+01 2.20227e-01 2.20227e-01
6.78000e+00 1.19200e+01 1.78045e-01 1.78045e-01
7.42000e+00 9.61900e+00 1.44941e-01 1.44941e-01
8.12000e+00 7.71400e+00 1.19097e-01 1.19097e-01
8.87000e+00 6.35000e+00 9.99050e-02 9.99050e-02
9.68000e+00 5.01700e+00 8.06598e-02 8.06598e-02
1.06000e+01 4.01200e+00 6.64831e-02 6.64831e-02
1.20000e+01 2.96700e+00 4.44072e-02 4.44072e-02
1.48000e+01 1.76700e+00 2.60768e-02 2.60768e-02
1.97000e+01 8.42900e-01 1.22450e-02 1.22450e-02
2.81000e+01 3.35000e-01 5.13128e-03 5.13128e-03
4.10000e+01 1.23200e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.38400e-02 9.49210e-04 9.49210e-04
8.48000e+01 1.67300e-02 4.58039e-04 4.58039e-04
