# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
3.13000e+00 5.13000e+01 8.48528e-01 8.48528e-01
3.46000e+00 4.40700e+01 7.00071e-01 7.00071e-01
3.83000e+00 3.62800e+01 5.59017e-01 5.59017e-01
4.22000e+00 3.05500e+01 4.60109e-01 4.60109e-01
4.65000e+00 2.56600e+01 3.82884e-01 3.82884e-01
5.12000e+00 2.03700e+01 3.04795e-01 3.04795e-01
5.63000e+00 1.67000e+01 2.48395e-01 2.48395e-01
6.19000e+00 1.39000e+01 2.12603e-01 2.12603e-01
6.78000e+00 1.14100e+01 1.70294e-01 1.70294e-01
7.42000e+00 9.09500e+00 1.40929e-01 1.40929e-01
8.12000e+00 7.56300e+00 1.18191e-01 1.18191e-01
8.87000e+00 6.04900e+00 9.68969e-02 9.68969e-02
9.68000e+00 4.81700e+00 7.91960e-02 7.91960e-02
1.06000e+01 3.96800e+00 6.71789e-02 6.71789e-02
1.20000e+01 2.84200e+00 4.28019e-02 4.28019e-02
1.48000e+01 1.72500e+00 2.52389e-02 2.52389e-02
1.97000e+01 8.40000e-01 1.22115e-02 1.22115e-02
2.81000e+01 3.36200e-01 5.18652e-03 5.18652e-03
4.10000e+01 1.21500e-01 2.19317e-03 2.19317e-03
5.91000e+01 4.56800e-02 9.92472e-04 9.92472e-04
8.48000e+01 1.67200e-02 4.58039e-04 4.58039e-04
