# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 4.95000e+01 1.38957e+00 1.38957e+00
2.04000e+00 5.06200e+01 1.16211e+00 1.16211e+00
2.27000e+00 4.98700e+01 1.00005e+00 1.00005e+00
2.54000e+00 4.64200e+01 8.51469e-01 8.51469e-01
2.82000e+00 4.27300e+01 7.37564e-01 7.37564e-01
3.13000e+00 3.81800e+01 6.44438e-01 6.44438e-01
3.46000e+00 3.41200e+01 5.53173e-01 5.53173e-01
3.83000e+00 3.01400e+01 4.76340e-01 4.76340e-01
4.22000e+00 2.58100e+01 3.98246e-01 3.98246e-01
4.65000e+00 2.21300e+01 3.42053e-01 3.42053e-01
5.12000e+00 1.87100e+01 2.86007e-01 2.86007e-01
5.63000e+00 1.58200e+01 2.42074e-01 2.42074e-01
6.19000e+00 1.30700e+01 2.00000e-01 2.00000e-01
6.78000e+00 1.07000e+01 1.64012e-01 1.64012e-01
7.42000e+00 8.76900e+00 1.37437e-01 1.37437e-01
8.12000e+00 7.19300e+00 1.14477e-01 1.14477e-01
8.87000e+00 5.88000e+00 9.51315e-02 9.51315e-02
9.68000e+00 4.84300e+00 8.08084e-02 8.08084e-02
1.06000e+01 3.89600e+00 6.58559e-02 6.58559e-02
1.20000e+01 2.88400e+00 4.46542e-02 4.46542e-02
1.48000e+01 1.73100e+00 2.55539e-02 2.55539e-02
1.97000e+01 8.41800e-01 1.26657e-02 1.26657e-02
2.81000e+01 3.38700e-01 5.38516e-03 5.38516e-03
4.10000e+01 1.24400e-01 2.20227e-03 2.20227e-03
5.91000e+01 4.56800e-02 9.83107e-04 9.83107e-04
8.48000e+01 1.72400e-02 4.62277e-04 4.62277e-04
