# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 7.70300e+01 1.87523e+00 1.87523e+00
2.04000e+00 7.37700e+01 1.45801e+00 1.45801e+00
2.27000e+00 6.55600e+01 1.17154e+00 1.17154e+00
2.54000e+00 5.82200e+01 9.51315e-01 9.51315e-01
2.82000e+00 5.21100e+01 8.02808e-01 8.02808e-01
3.13000e+00 4.43600e+01 6.73573e-01 6.73573e-01
3.46000e+00 3.87200e+01 5.74891e-01 5.74891e-01
3.83000e+00 3.36200e+01 4.90408e-01 4.90408e-01
4.22000e+00 2.84000e+01 4.12311e-01 4.12311e-01
4.65000e+00 2.38900e+01 3.42053e-01 3.42053e-01
5.12000e+00 1.96900e+01 2.86007e-01 2.86007e-01
5.63000e+00 1.63000e+01 2.42074e-01 2.42074e-01
6.19000e+00 1.34800e+01 2.00000e-01 2.00000e-01
6.78000e+00 1.12100e+01 1.64012e-01 1.64012e-01
7.42000e+00 9.03700e+00 1.35871e-01 1.35871e-01
8.12000e+00 7.49700e+00 1.13701e-01 1.13701e-01
8.87000e+00 5.95900e+00 9.28493e-02 9.28493e-02
9.68000e+00 4.92000e+00 7.78974e-02 7.78974e-02
1.06000e+01 4.00800e+00 6.51153e-02 6.51153e-02
1.20000e+01 2.92400e+00 4.24382e-02 4.24382e-02
1.48000e+01 1.74200e+00 2.46982e-02 2.46982e-02
1.97000e+01 8.50000e-01 1.22674e-02 1.22674e-02
2.81000e+01 3.38900e-01 5.16236e-03 5.16236e-03
4.10000e+01 1.26500e-01 2.20227e-03 2.20227e-03
5.91000e+01 4.55700e-02 9.47945e-04 9.47945e-04
8.48000e+01 1.67700e-02 4.34166e-04 4.34166e-04
