# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 5.08200e+01 1.41450e+00 1.41450e+00
2.04000e+00 5.12100e+01 1.16400e+00 1.16400e+00
2.27000e+00 4.97500e+01 1.00125e+00 1.00125e+00
2.54000e+00 4.61900e+01 8.45044e-01 8.45044e-01
2.82000e+00 4.37800e+01 7.46525e-01 7.46525e-01
3.13000e+00 3.86900e+01 6.45368e-01 6.45368e-01
3.46000e+00 3.53100e+01 5.68507e-01 5.68507e-01
3.83000e+00 3.02600e+01 4.76340e-01 4.76340e-01
4.22000e+00 2.61000e+01 4.06079e-01 4.06079e-01
4.65000e+00 2.22100e+01 3.42053e-01 3.42053e-01
5.12000e+00 1.89200e+01 2.86007e-01 2.86007e-01
5.63000e+00 1.55200e+01 2.36008e-01 2.36008e-01
6.19000e+00 1.31000e+01 2.00000e-01 2.00000e-01
6.78000e+00 1.06400e+01 1.64012e-01 1.64012e-01
7.42000e+00 8.87700e+00 1.39807e-01 1.39807e-01
8.12000e+00 7.21800e+00 1.16039e-01 1.16039e-01
8.87000e+00 5.86200e+00 9.59010e-02 9.59010e-02
9.68000e+00 4.83100e+00 8.01561e-02 8.01561e-02
1.06000e+01 3.95200e+00 6.72681e-02 6.72681e-02
1.20000e+01 2.86000e+00 4.46542e-02 4.46542e-02
1.48000e+01 1.70900e+00 2.55539e-02 2.55539e-02
1.97000e+01 8.34000e-01 1.26657e-02 1.26657e-02
2.81000e+01 3.38500e-01 5.33385e-03 5.33385e-03
4.10000e+01 1.22900e-01 2.20227e-03 2.20227e-03
5.91000e+01 4.42400e-02 9.62081e-04 9.62081e-04
8.48000e+01 1.68300e-02 4.56070e-04 4.56070e-04
