# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 5.80400e+02 1.75847e+01 1.75847e+01
1.25000e+00 5.82500e+02 1.36561e+01 1.36561e+01
1.42000e+00 5.64800e+02 1.08812e+01 1.08812e+01
1.61000e+00 5.32900e+02 8.85438e+00 8.85438e+00
1.81000e+00 4.90500e+02 7.27324e+00 7.27324e+00
2.04000e+00 4.36100e+02 6.04070e+00 6.04070e+00
2.27000e+00 3.89900e+02 5.12640e+00 5.12640e+00
2.54000e+00 3.39900e+02 4.14367e+00 4.14367e+00
2.82000e+00 2.91900e+02 3.51141e+00 3.51141e+00
3.13000e+00 2.52800e+02 2.87924e+00 2.87924e+00
3.46000e+00 2.14700e+02 2.43516e+00 2.43516e+00
3.83000e+00 1.81100e+02 2.02485e+00 2.02485e+00
4.22000e+00 1.53700e+02 1.70880e+00 1.70880e+00
4.65000e+00 1.27700e+02 1.39284e+00 1.39284e+00
5.12000e+00 1.05800e+02 1.17047e+00 1.17047e+00
5.63000e+00 8.79700e+01 9.67988e-01 9.67988e-01
6.19000e+00 7.17400e+01 7.97120e-01 7.97120e-01
6.78000e+00 5.87500e+01 6.48460e-01 6.48460e-01
7.42000e+00 4.79800e+01 5.34883e-01 5.34883e-01
8.12000e+00 3.89700e+01 4.40114e-01 4.40114e-01
8.87000e+00 3.16700e+01 3.64005e-01 3.64005e-01
9.68000e+00 2.56900e+01 3.00832e-01 3.00832e-01
1.06000e+01 2.07500e+01 2.41661e-01 2.41661e-01
1.20000e+01 1.50400e+01 1.77200e-01 1.77200e-01
1.48000e+01 8.95500e+00 1.04809e-01 1.04809e-01
1.97000e+01 4.28300e+00 5.16624e-02 5.16624e-02
2.81000e+01 1.65200e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.80000e-01 7.44648e-03 7.44648e-03
5.91000e+01 2.06500e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.53100e-02 1.13230e-03 1.13230e-03
