# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 4.73800e+02 1.54029e+01 1.54029e+01
1.25000e+00 4.90400e+02 1.21037e+01 1.21037e+01
1.42000e+00 4.80800e+02 9.49210e+00 9.49210e+00
1.61000e+00 4.67400e+02 7.87464e+00 7.87464e+00
1.81000e+00 4.42600e+02 6.67308e+00 6.67308e+00
2.04000e+00 4.09600e+02 5.72451e+00 5.72451e+00
2.27000e+00 3.69200e+02 4.90408e+00 4.90408e+00
2.54000e+00 3.27200e+02 4.14367e+00 4.14367e+00
2.82000e+00 2.87900e+02 3.51141e+00 3.51141e+00
3.13000e+00 2.51500e+02 2.97321e+00 2.97321e+00
3.46000e+00 2.16500e+02 2.56320e+00 2.56320e+00
3.83000e+00 1.83700e+02 2.11896e+00 2.11896e+00
4.22000e+00 1.55700e+02 1.80278e+00 1.80278e+00
4.65000e+00 1.29500e+02 1.48661e+00 1.48661e+00
5.12000e+00 1.07800e+02 1.17047e+00 1.17047e+00
5.63000e+00 8.97800e+01 1.00568e+00 1.00568e+00
6.19000e+00 7.33300e+01 8.25409e-01 8.25409e-01
6.78000e+00 6.02000e+01 6.80074e-01 6.80074e-01
7.42000e+00 4.90300e+01 5.63028e-01 5.63028e-01
8.12000e+00 3.97100e+01 4.58803e-01 4.58803e-01
8.87000e+00 3.23900e+01 3.76962e-01 3.76962e-01
9.68000e+00 2.62200e+01 3.10161e-01 3.10161e-01
1.06000e+01 2.10400e+01 2.50799e-01 2.50799e-01
1.20000e+01 1.54600e+01 1.77200e-01 1.77200e-01
1.48000e+01 9.11100e+00 1.07703e-01 1.07703e-01
1.97000e+01 4.33900e+00 5.26308e-02 5.26308e-02
2.81000e+01 1.67100e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.86600e-01 7.63217e-03 7.63217e-03
5.91000e+01 2.08000e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.62400e-02 1.15603e-03 1.15603e-03
