# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 7.51400e+01 1.87523e+00 1.87523e+00
2.04000e+00 6.97200e+01 1.43680e+00 1.43680e+00
2.27000e+00 6.40500e+01 1.17516e+00 1.17516e+00
2.54000e+00 5.86700e+01 9.63328e-01 9.63328e-01
2.82000e+00 5.08300e+01 8.00562e-01 8.00562e-01
3.13000e+00 4.41300e+01 6.79412e-01 6.79412e-01
3.46000e+00 3.78400e+01 5.80517e-01 5.80517e-01
3.83000e+00 3.31900e+01 4.82701e-01 4.82701e-01
4.22000e+00 2.78000e+01 4.04599e-01 4.04599e-01
4.65000e+00 2.31300e+01 3.34215e-01 3.34215e-01
5.12000e+00 1.96000e+01 2.84253e-01 2.84253e-01
5.63000e+00 1.60300e+01 2.34307e-01 2.34307e-01
6.19000e+00 1.32700e+01 1.92094e-01 1.92094e-01
6.78000e+00 1.07500e+01 1.56205e-01 1.56205e-01
7.42000e+00 8.91800e+00 1.32910e-01 1.32910e-01
8.12000e+00 7.22900e+00 1.09986e-01 1.09986e-01
8.87000e+00 5.77200e+00 8.99389e-02 8.99389e-02
9.68000e+00 4.77000e+00 7.57430e-02 7.57430e-02
1.06000e+01 3.89900e+00 6.36553e-02 6.36553e-02
1.20000e+01 2.84300e+00 4.16173e-02 4.16173e-02
1.48000e+01 1.74500e+00 2.46982e-02 2.46982e-02
1.97000e+01 8.45500e-01 1.20934e-02 1.20934e-02
2.81000e+01 3.45700e-01 5.16236e-03 5.16236e-03
4.10000e+01 1.21700e-01 2.06155e-03 2.06155e-03
5.91000e+01 4.48500e-02 9.33809e-04 9.33809e-04
8.48000e+01 1.74300e-02 4.48219e-04 4.48219e-04
