# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 5.43800e+02 1.71724e+01 1.71724e+01
1.25000e+00 5.58400e+02 1.34629e+01 1.34629e+01
1.42000e+00 5.69200e+02 1.10725e+01 1.10725e+01
1.61000e+00 5.46300e+02 9.13947e+00 9.13947e+00
1.81000e+00 5.17000e+02 7.68440e+00 7.68440e+00
2.04000e+00 4.71500e+02 6.45136e+00 6.45136e+00
2.27000e+00 4.19300e+02 5.44243e+00 5.44243e+00
2.54000e+00 3.65400e+02 4.55412e+00 4.55412e+00
2.82000e+00 3.19400e+02 3.82753e+00 3.82753e+00
3.13000e+00 2.71200e+02 3.19531e+00 3.19531e+00
3.46000e+00 2.31800e+02 2.65707e+00 2.65707e+00
3.83000e+00 1.96600e+02 2.21359e+00 2.21359e+00
4.22000e+00 1.63400e+02 1.80278e+00 1.80278e+00
4.65000e+00 1.35900e+02 1.48661e+00 1.48661e+00
5.12000e+00 1.12800e+02 1.26491e+00 1.26491e+00
5.63000e+00 9.21400e+01 1.01843e+00 1.01843e+00
6.19000e+00 7.47700e+01 8.38153e-01 8.38153e-01
6.78000e+00 6.10300e+01 6.83520e-01 6.83520e-01
7.42000e+00 4.93700e+01 5.57136e-01 5.57136e-01
8.12000e+00 3.99300e+01 4.62385e-01 4.62385e-01
8.87000e+00 3.22200e+01 3.76962e-01 3.76962e-01
9.68000e+00 2.58700e+01 3.04631e-01 3.04631e-01
1.06000e+01 2.09800e+01 2.50799e-01 2.50799e-01
1.20000e+01 1.51200e+01 1.80278e-01 1.80278e-01
1.48000e+01 8.89400e+00 1.05081e-01 1.05081e-01
1.97000e+01 4.23500e+00 5.06952e-02 5.06952e-02
2.81000e+01 1.63300e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.72600e-01 7.48465e-03 7.48465e-03
5.91000e+01 2.07300e-01 2.91548e-03 2.91548e-03
8.48000e+01 7.39500e-02 1.14477e-03 1.14477e-03
