# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 8.18800e+01 1.99985e+00 1.99985e+00
2.04000e+00 7.72300e+01 1.54457e+00 1.54457e+00
2.27000e+00 6.96200e+01 1.24652e+00 1.24652e+00
2.54000e+00 6.26200e+01 1.01980e+00 1.01980e+00
2.82000e+00 5.60200e+01 8.65563e-01 8.65563e-01
3.13000e+00 4.89900e+01 7.44110e-01 7.44110e-01
3.46000e+00 4.11300e+01 6.16198e-01 6.16198e-01
3.83000e+00 3.57100e+01 5.18556e-01 5.18556e-01
4.22000e+00 3.00300e+01 4.34166e-01 4.34166e-01
4.65000e+00 2.50900e+01 3.62353e-01 3.62353e-01
5.12000e+00 2.07700e+01 2.98329e-01 2.98329e-01
5.63000e+00 1.68400e+01 2.42074e-01 2.42074e-01
6.19000e+00 1.41200e+01 2.06155e-01 2.06155e-01
6.78000e+00 1.15000e+01 1.70294e-01 1.70294e-01
7.42000e+00 9.42000e+00 1.39946e-01 1.39946e-01
8.12000e+00 7.41600e+00 1.13455e-01 1.13455e-01
8.87000e+00 6.19800e+00 9.56713e-02 9.56713e-02
9.68000e+00 5.09200e+00 7.99812e-02 7.99812e-02
1.06000e+01 4.07500e+00 6.57951e-02 6.57951e-02
1.20000e+01 2.98200e+00 4.30116e-02 4.30116e-02
1.48000e+01 1.78700e+00 2.60768e-02 2.60768e-02
1.97000e+01 8.61200e-01 1.23167e-02 1.23167e-02
2.81000e+01 3.43100e-01 5.16236e-03 5.16236e-03
4.10000e+01 1.24100e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.34400e-02 9.20217e-04 9.20217e-04
8.48000e+01 1.68100e-02 4.42041e-04 4.42041e-04
