# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 6.18900e+02 1.92634e+01 1.92634e+01
1.25000e+00 6.26600e+02 1.49402e+01 1.49402e+01
1.42000e+00 6.24000e+02 1.20333e+01 1.20333e+01
1.61000e+00 5.97700e+02 9.93277e+00 9.93277e+00
1.81000e+00 5.58000e+02 8.28613e+00 8.28613e+00
2.04000e+00 4.96800e+02 6.83081e+00 6.83081e+00
2.27000e+00 4.43800e+02 5.78705e+00 5.78705e+00
2.54000e+00 3.89300e+02 4.83839e+00 4.83839e+00
2.82000e+00 3.38200e+02 4.01622e+00 4.01622e+00
3.13000e+00 2.91500e+02 3.38378e+00 3.38378e+00
3.46000e+00 2.46000e+02 2.84605e+00 2.84605e+00
3.83000e+00 2.05200e+02 2.30868e+00 2.30868e+00
4.22000e+00 1.72300e+02 1.89737e+00 1.89737e+00
4.65000e+00 1.41400e+02 1.58114e+00 1.58114e+00
5.12000e+00 1.16100e+02 1.26491e+00 1.26491e+00
5.63000e+00 9.49500e+01 1.05622e+00 1.05622e+00
6.19000e+00 7.77600e+01 8.66487e-01 8.66487e-01
6.78000e+00 6.25600e+01 6.98928e-01 6.98928e-01
7.42000e+00 5.08700e+01 5.72451e-01 5.72451e-01
8.12000e+00 4.07700e+01 4.68188e-01 4.68188e-01
8.87000e+00 3.29000e+01 3.86264e-01 3.86264e-01
9.68000e+00 2.64600e+01 3.10161e-01 3.10161e-01
1.06000e+01 2.14500e+01 2.50799e-01 2.50799e-01
1.20000e+01 1.54400e+01 1.77200e-01 1.77200e-01
1.48000e+01 9.06600e+00 1.06738e-01 1.06738e-01
1.97000e+01 4.28100e+00 5.16624e-02 5.16624e-02
2.81000e+01 1.63000e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.76900e-01 7.53923e-03 7.53923e-03
5.91000e+01 2.05100e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.61000e-02 1.15000e-03 1.15000e-03
