# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 9.40600e+01 2.29297e+00 2.29297e+00
2.04000e+00 8.96500e+01 1.84440e+00 1.84440e+00
2.27000e+00 7.84000e+01 1.44014e+00 1.44014e+00
2.54000e+00 7.01800e+01 1.18406e+00 1.18406e+00
2.82000e+00 5.97800e+01 9.62133e-01 9.62133e-01
3.13000e+00 5.20300e+01 8.32406e-01 8.32406e-01
3.46000e+00 4.40200e+01 6.90290e-01 6.90290e-01
3.83000e+00 3.72800e+01 5.78014e-01 5.78014e-01
4.22000e+00 3.07000e+01 4.64004e-01 4.64004e-01
4.65000e+00 2.56400e+01 3.86005e-01 3.86005e-01
5.12000e+00 2.11100e+01 3.22025e-01 3.22025e-01
5.63000e+00 1.72700e+01 2.64008e-01 2.64008e-01
6.19000e+00 1.39900e+01 2.14009e-01 2.14009e-01
6.78000e+00 1.14700e+01 1.78045e-01 1.78045e-01
7.42000e+00 9.40800e+00 1.48223e-01 1.48223e-01
8.12000e+00 7.43100e+00 1.19474e-01 1.19474e-01
8.87000e+00 6.03600e+00 9.93579e-02 9.93579e-02
9.68000e+00 4.94900e+00 8.22192e-02 8.22192e-02
1.06000e+01 3.96900e+00 6.79412e-02 6.79412e-02
1.20000e+01 2.91500e+00 4.46542e-02 4.46542e-02
1.48000e+01 1.75500e+00 2.69258e-02 2.69258e-02
1.97000e+01 8.50100e-01 1.28016e-02 1.28016e-02
2.81000e+01 3.37900e-01 5.38516e-03 5.38516e-03
4.10000e+01 1.23300e-01 2.20227e-03 2.20227e-03
5.91000e+01 4.40300e-02 9.69381e-04 9.69381e-04
8.48000e+01 1.64700e-02 4.56070e-04 4.56070e-04
