# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 8.45900e+01 2.34866e+00 2.34866e+00
2.04000e+00 8.03600e+01 1.87449e+00 1.87449e+00
2.27000e+00 7.37400e+01 1.56732e+00 1.56732e+00
2.54000e+00 6.54300e+01 1.29190e+00 1.29190e+00
2.82000e+00 5.48100e+01 1.02942e+00 1.02942e+00
3.13000e+00 4.75700e+01 8.80909e-01 8.80909e-01
3.46000e+00 4.33800e+01 7.79872e-01 7.79872e-01
3.83000e+00 3.51200e+01 6.31269e-01 6.31269e-01
4.22000e+00 2.98900e+01 5.39073e-01 5.39073e-01
4.65000e+00 2.45700e+01 4.32782e-01 4.32782e-01
5.12000e+00 2.01200e+01 3.54683e-01 3.54683e-01
5.63000e+00 1.63800e+01 2.90689e-01 2.90689e-01
6.19000e+00 1.36300e+01 2.48395e-01 2.48395e-01
6.78000e+00 1.08600e+01 1.98494e-01 1.98494e-01
7.42000e+00 9.27500e+00 1.69532e-01 1.69532e-01
8.12000e+00 7.24400e+00 1.36499e-01 1.36499e-01
8.87000e+00 5.89700e+00 1.13230e-01 1.13230e-01
9.68000e+00 4.64300e+00 9.28009e-02 9.28009e-02
1.06000e+01 3.76000e+00 7.74209e-02 7.74209e-02
1.20000e+01 2.83600e+00 5.02096e-02 5.02096e-02
1.48000e+01 1.69500e+00 2.83196e-02 2.83196e-02
1.97000e+01 8.37500e-01 1.37131e-02 1.37131e-02
2.81000e+01 3.31200e-01 5.67274e-03 5.67274e-03
4.10000e+01 1.22100e-01 2.40832e-03 2.40832e-03
5.91000e+01 4.44500e-02 1.12071e-03 1.12071e-03
8.48000e+01 1.72200e-02 5.47083e-04 5.47083e-04
