# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 5.98100e+01 1.59505e+00 1.59505e+00
2.04000e+00 5.79300e+01 1.26036e+00 1.26036e+00
2.27000e+00 5.33100e+01 1.02728e+00 1.02728e+00
2.54000e+00 5.02700e+01 8.71149e-01 8.71149e-01
2.82000e+00 4.45800e+01 7.36614e-01 7.36614e-01
3.13000e+00 4.06400e+01 6.51153e-01 6.51153e-01
3.46000e+00 3.48900e+01 5.44885e-01 5.44885e-01
3.83000e+00 3.01300e+01 4.60977e-01 4.60977e-01
4.22000e+00 2.49400e+01 3.76431e-01 3.76431e-01
4.65000e+00 2.20500e+01 3.26497e-01 3.26497e-01
5.12000e+00 1.82600e+01 2.70185e-01 2.70185e-01
5.63000e+00 1.51100e+01 2.20227e-01 2.20227e-01
6.19000e+00 1.26400e+01 1.92094e-01 1.92094e-01
6.78000e+00 1.01900e+01 1.56205e-01 1.56205e-01
7.42000e+00 8.50800e+00 1.29321e-01 1.29321e-01
8.12000e+00 6.98400e+00 1.07815e-01 1.07815e-01
8.87000e+00 5.62900e+00 8.85268e-02 8.85268e-02
9.68000e+00 4.63300e+00 7.43303e-02 7.43303e-02
1.06000e+01 3.81700e+00 6.29682e-02 6.29682e-02
1.20000e+01 2.79300e+00 4.16173e-02 4.16173e-02
1.48000e+01 1.71000e+00 2.46982e-02 2.46982e-02
1.97000e+01 8.30900e-01 1.19570e-02 1.19570e-02
2.81000e+01 3.37100e-01 5.11077e-03 5.11077e-03
4.10000e+01 1.26500e-01 2.20227e-03 2.20227e-03
5.91000e+01 4.66000e-02 9.61769e-04 9.61769e-04
8.48000e+01 1.67300e-02 4.34166e-04 4.34166e-04
