# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 1.03300e+02 2.55539e+00 2.55539e+00
2.04000e+00 9.32300e+01 1.89489e+00 1.89489e+00
2.27000e+00 8.37600e+01 1.51030e+00 1.51030e+00
2.54000e+00 7.33100e+01 1.20880e+00 1.20880e+00
2.82000e+00 6.33700e+01 9.94887e-01 9.94887e-01
3.13000e+00 5.57400e+01 8.59127e-01 8.59127e-01
3.46000e+00 4.54400e+01 6.87677e-01 6.87677e-01
3.83000e+00 3.91300e+01 5.76281e-01 5.76281e-01
4.22000e+00 3.30400e+01 4.84149e-01 4.84149e-01
4.65000e+00 2.76300e+01 3.92046e-01 3.92046e-01
5.12000e+00 2.21600e+01 3.20156e-01 3.20156e-01
5.63000e+00 1.81300e+01 2.64008e-01 2.64008e-01
6.19000e+00 1.46300e+01 2.14009e-01 2.14009e-01
6.78000e+00 1.20800e+01 1.78045e-01 1.78045e-01
7.42000e+00 9.55000e+00 1.43402e-01 1.43402e-01
8.12000e+00 7.71300e+00 1.17686e-01 1.17686e-01
8.87000e+00 6.28400e+00 9.77446e-02 9.77446e-02
9.68000e+00 5.08900e+00 8.13449e-02 8.13449e-02
1.06000e+01 4.06000e+00 6.71789e-02 6.71789e-02
1.20000e+01 3.01700e+00 4.44072e-02 4.44072e-02
1.48000e+01 1.75900e+00 2.52389e-02 2.52389e-02
1.97000e+01 8.58800e-01 1.23309e-02 1.23309e-02
2.81000e+01 3.33400e-01 5.04777e-03 5.04777e-03
4.10000e+01 1.20100e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.63400e-02 9.91564e-04 9.91564e-04
8.48000e+01 1.65700e-02 4.50000e-04 4.50000e-04
