# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 4.77600e+02 1.55467e+01 1.55467e+01
1.25000e+00 4.93700e+02 1.21297e+01 1.21297e+01
1.42000e+00 4.90900e+02 9.61665e+00 9.61665e+00
1.61000e+00 4.71700e+02 7.90569e+00 7.90569e+00
1.81000e+00 4.44100e+02 6.67308e+00 6.67308e+00
2.04000e+00 4.11500e+02 5.72451e+00 5.72451e+00
2.27000e+00 3.70200e+02 4.90408e+00 4.90408e+00
2.54000e+00 3.28000e+02 4.04969e+00 4.04969e+00
2.82000e+00 2.85500e+02 3.41760e+00 3.41760e+00
3.13000e+00 2.51100e+02 2.97321e+00 2.97321e+00
3.46000e+00 2.15100e+02 2.46982e+00 2.46982e+00
3.83000e+00 1.83200e+02 2.11896e+00 2.11896e+00
4.22000e+00 1.54200e+02 1.70880e+00 1.70880e+00
4.65000e+00 1.30200e+02 1.48661e+00 1.48661e+00
5.12000e+00 1.08200e+02 1.17047e+00 1.17047e+00
5.63000e+00 8.91700e+01 9.96243e-01 9.96243e-01
6.19000e+00 7.38800e+01 8.28734e-01 8.28734e-01
6.78000e+00 6.02900e+01 6.80074e-01 6.80074e-01
7.42000e+00 4.90800e+01 5.53624e-01 5.53624e-01
8.12000e+00 3.99100e+01 4.58803e-01 4.58803e-01
8.87000e+00 3.22100e+01 3.76962e-01 3.76962e-01
9.68000e+00 2.60300e+01 3.00832e-01 3.00832e-01
1.06000e+01 2.11600e+01 2.50799e-01 2.50799e-01
1.20000e+01 1.54400e+01 1.77200e-01 1.77200e-01
1.48000e+01 9.07100e+00 1.06738e-01 1.06738e-01
1.97000e+01 4.30000e+00 5.16624e-02 5.16624e-02
2.81000e+01 1.67000e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.85300e-01 7.63217e-03 7.63217e-03
5.91000e+01 2.10400e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.67700e-02 1.15603e-03 1.15603e-03
