# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 1.52000e+03 4.27551e+01 4.27551e+01
1.25000e+00 1.41300e+03 3.15753e+01 3.15753e+01
1.42000e+00 1.26800e+03 2.35372e+01 2.35372e+01
1.61000e+00 1.12000e+03 1.84391e+01 1.84391e+01
1.81000e+00 9.66500e+02 1.41908e+01 1.41908e+01
2.04000e+00 8.17600e+02 1.11126e+01 1.11126e+01
2.27000e+00 6.90700e+02 8.95600e+00 8.95600e+00
2.54000e+00 5.67500e+02 6.99214e+00 6.99214e+00
2.82000e+00 4.68100e+02 5.53624e+00 5.53624e+00
3.13000e+00 3.83700e+02 4.52217e+00 4.52217e+00
3.46000e+00 3.13400e+02 3.57351e+00 3.57351e+00
3.83000e+00 2.55000e+02 2.94109e+00 2.94109e+00
4.22000e+00 2.05400e+02 2.30868e+00 2.30868e+00
4.65000e+00 1.66500e+02 1.89737e+00 1.89737e+00
5.12000e+00 1.34100e+02 1.45602e+00 1.45602e+00
5.63000e+00 1.07800e+02 1.17047e+00 1.17047e+00
6.19000e+00 8.60900e+01 9.70824e-01 9.70824e-01
6.78000e+00 6.90800e+01 7.81089e-01 7.81089e-01
7.42000e+00 5.56300e+01 6.35689e-01 6.35689e-01
8.12000e+00 4.39200e+01 5.09215e-01 5.09215e-01
8.87000e+00 3.51400e+01 4.14367e-01 4.14367e-01
9.68000e+00 2.81500e+01 3.32415e-01 3.32415e-01
1.06000e+01 2.24400e+01 2.69258e-01 2.69258e-01
1.20000e+01 1.60600e+01 1.89737e-01 1.89737e-01
1.48000e+01 9.29600e+00 1.10860e-01 1.10860e-01
1.97000e+01 4.35400e+00 5.26308e-02 5.26308e-02
2.81000e+01 1.66400e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.78000e-01 7.63217e-03 7.63217e-03
5.91000e+01 2.07500e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.60400e-02 1.16400e-03 1.16400e-03
