# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 7.24600e+01 1.81945e+00 1.81945e+00
2.04000e+00 6.86300e+01 1.40602e+00 1.40602e+00
2.27000e+00 6.30300e+01 1.15624e+00 1.15624e+00
2.54000e+00 5.74600e+01 9.57758e-01 9.57758e-01
2.82000e+00 5.16100e+01 8.15659e-01 8.15659e-01
3.13000e+00 4.50500e+01 7.01783e-01 7.01783e-01
3.46000e+00 3.90900e+01 5.95483e-01 5.95483e-01
3.83000e+00 3.23800e+01 4.82701e-01 4.82701e-01
4.22000e+00 2.79300e+01 4.12311e-01 4.12311e-01
4.65000e+00 2.32200e+01 3.42053e-01 3.42053e-01
5.12000e+00 1.95400e+01 2.86007e-01 2.86007e-01
5.63000e+00 1.62100e+01 2.42074e-01 2.42074e-01
6.19000e+00 1.34700e+01 2.00000e-01 2.00000e-01
6.78000e+00 1.09100e+01 1.64012e-01 1.64012e-01
7.42000e+00 9.08800e+00 1.37437e-01 1.37437e-01
8.12000e+00 7.37500e+00 1.13701e-01 1.13701e-01
8.87000e+00 6.01000e+00 9.43663e-02 9.43663e-02
9.68000e+00 4.90800e+00 7.86448e-02 7.86448e-02
1.06000e+01 3.92600e+00 6.44438e-02 6.44438e-02
1.20000e+01 2.93200e+00 4.32666e-02 4.32666e-02
1.48000e+01 1.72300e+00 2.46982e-02 2.46982e-02
1.97000e+01 8.44600e-01 1.23065e-02 1.23065e-02
2.81000e+01 3.37300e-01 5.16236e-03 5.16236e-03
4.10000e+01 1.23800e-01 2.20227e-03 2.20227e-03
5.91000e+01 4.40100e-02 9.33809e-04 9.33809e-04
8.48000e+01 1.66300e-02 4.42041e-04 4.42041e-04
