# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 4.44500e+02 1.46986e+01 1.46986e+01
1.25000e+00 4.65900e+02 1.15948e+01 1.15948e+01
1.42000e+00 4.70600e+02 9.30054e+00 9.30054e+00
1.61000e+00 4.62400e+02 7.81089e+00 7.81089e+00
1.81000e+00 4.38800e+02 6.67308e+00 6.67308e+00
2.04000e+00 4.04800e+02 5.63028e+00 5.63028e+00
2.27000e+00 3.73500e+02 4.99800e+00 4.99800e+00
2.54000e+00 3.34900e+02 4.23792e+00 4.23792e+00
2.82000e+00 2.96700e+02 3.60555e+00 3.60555e+00
3.13000e+00 2.57000e+02 3.06757e+00 3.06757e+00
3.46000e+00 2.23600e+02 2.56320e+00 2.56320e+00
3.83000e+00 1.90600e+02 2.21359e+00 2.21359e+00
4.22000e+00 1.61300e+02 1.80278e+00 1.80278e+00
4.65000e+00 1.35800e+02 1.48661e+00 1.48661e+00
5.12000e+00 1.12400e+02 1.26491e+00 1.26491e+00
5.63000e+00 9.46800e+01 1.06569e+00 1.06569e+00
6.19000e+00 7.67200e+01 8.66487e-01 8.66487e-01
6.78000e+00 6.27400e+01 7.08378e-01 7.08378e-01
7.42000e+00 5.11600e+01 5.85235e-01 5.85235e-01
8.12000e+00 4.13200e+01 4.77598e-01 4.77598e-01
8.87000e+00 3.36800e+01 3.95601e-01 3.95601e-01
9.68000e+00 2.69600e+01 3.23110e-01 3.23110e-01
1.06000e+01 2.20100e+01 2.60000e-01 2.60000e-01
1.20000e+01 1.57900e+01 1.86815e-01 1.86815e-01
1.48000e+01 9.25200e+00 1.10860e-01 1.10860e-01
1.97000e+01 4.41100e+00 5.36004e-02 5.36004e-02
2.81000e+01 1.67300e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.89600e-01 7.72528e-03 7.72528e-03
5.91000e+01 2.09300e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.55600e-02 1.14809e-03 1.14809e-03
