# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 5.53200e+02 1.70520e+01 1.70520e+01
1.25000e+00 5.59700e+02 1.33664e+01 1.33664e+01
1.42000e+00 5.49400e+02 1.07856e+01 1.07856e+01
1.61000e+00 5.24400e+02 8.94930e+00 8.94930e+00
1.81000e+00 4.89100e+02 7.49466e+00 7.49466e+00
2.04000e+00 4.47200e+02 6.35689e+00 6.35689e+00
2.27000e+00 4.00000e+02 5.44243e+00 5.44243e+00
2.54000e+00 3.49400e+02 4.45982e+00 4.45982e+00
2.82000e+00 3.02600e+02 3.79473e+00 3.79473e+00
3.13000e+00 2.61700e+02 3.19531e+00 3.19531e+00
3.46000e+00 2.23000e+02 2.65707e+00 2.65707e+00
3.83000e+00 1.88500e+02 2.21359e+00 2.21359e+00
4.22000e+00 1.59500e+02 1.89737e+00 1.89737e+00
4.65000e+00 1.32600e+02 1.58114e+00 1.58114e+00
5.12000e+00 1.09400e+02 1.26491e+00 1.26491e+00
5.63000e+00 9.02100e+01 1.04676e+00 1.04676e+00
6.19000e+00 7.40300e+01 8.66487e-01 8.66487e-01
6.78000e+00 6.01300e+01 7.08378e-01 7.08378e-01
7.42000e+00 4.89600e+01 5.72451e-01 5.72451e-01
8.12000e+00 3.98100e+01 4.77598e-01 4.77598e-01
8.87000e+00 3.19400e+01 3.86264e-01 3.86264e-01
9.68000e+00 2.58000e+01 3.13847e-01 3.13847e-01
1.06000e+01 2.11000e+01 2.60000e-01 2.60000e-01
1.20000e+01 1.53300e+01 1.86815e-01 1.86815e-01
1.48000e+01 9.00200e+00 1.10860e-01 1.10860e-01
1.97000e+01 4.26300e+00 5.36004e-02 5.36004e-02
2.81000e+01 1.66300e+00 2.18403e-02 2.18403e-02
4.10000e+01 5.86200e-01 7.94796e-03 7.94796e-03
5.91000e+01 2.10500e-01 2.95296e-03 2.95296e-03
8.48000e+01 7.62800e-02 1.19403e-03 1.19403e-03
