# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 9.60200e+02 2.84524e+01 2.84524e+01
1.25000e+00 9.60800e+02 2.23365e+01 2.23365e+01
1.42000e+00 9.08400e+02 1.75824e+01 1.75824e+01
1.61000e+00 8.39600e+02 1.39786e+01 1.39786e+01
1.81000e+00 7.53800e+02 1.13547e+01 1.13547e+01
2.04000e+00 6.52400e+02 9.08240e+00 9.08240e+00
2.27000e+00 5.65400e+02 7.44648e+00 7.44648e+00
2.54000e+00 4.81300e+02 6.01664e+00 6.01664e+00
2.82000e+00 4.02000e+02 4.84665e+00 4.84665e+00
3.13000e+00 3.35400e+02 3.90000e+00 3.90000e+00
3.46000e+00 2.80500e+02 3.23110e+00 3.23110e+00
3.83000e+00 2.32500e+02 2.65707e+00 2.65707e+00
4.22000e+00 1.90600e+02 2.11896e+00 2.11896e+00
4.65000e+00 1.56600e+02 1.70880e+00 1.70880e+00
5.12000e+00 1.26200e+02 1.39284e+00 1.39284e+00
5.63000e+00 1.03200e+02 1.17047e+00 1.17047e+00
6.19000e+00 8.32500e+01 9.26984e-01 9.26984e-01
6.78000e+00 6.69600e+01 7.46726e-01 7.46726e-01
7.42000e+00 5.40100e+01 6.10983e-01 6.10983e-01
8.12000e+00 4.30600e+01 4.93964e-01 4.93964e-01
8.87000e+00 3.46400e+01 3.99249e-01 3.99249e-01
9.68000e+00 2.78200e+01 3.26956e-01 3.26956e-01
1.06000e+01 2.23400e+01 2.64008e-01 2.64008e-01
1.20000e+01 1.60700e+01 1.89737e-01 1.89737e-01
1.48000e+01 9.41000e+00 1.10440e-01 1.10440e-01
1.97000e+01 4.41100e+00 5.28867e-02 5.28867e-02
2.81000e+01 1.69400e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.90100e-01 7.66942e-03 7.66942e-03
5.91000e+01 2.08800e-01 2.91548e-03 2.91548e-03
8.48000e+01 7.59000e-02 1.16662e-03 1.16662e-03
