# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 9.46500e+02 2.83424e+01 2.83424e+01
1.25000e+00 9.15600e+02 2.14401e+01 2.14401e+01
1.42000e+00 8.64800e+02 1.67171e+01 1.67171e+01
1.61000e+00 7.98200e+02 1.33522e+01 1.33522e+01
1.81000e+00 7.00200e+02 1.05948e+01 1.05948e+01
2.04000e+00 6.15400e+02 8.66487e+00 8.66487e+00
2.27000e+00 5.26600e+02 7.02282e+00 7.02282e+00
2.54000e+00 4.51900e+02 5.75847e+00 5.75847e+00
2.82000e+00 3.78900e+02 4.58803e+00 4.58803e+00
3.13000e+00 3.18500e+02 3.86264e+00 3.86264e+00
3.46000e+00 2.65400e+02 3.13847e+00 3.13847e+00
3.83000e+00 2.18300e+02 2.56320e+00 2.56320e+00
4.22000e+00 1.81300e+02 2.11896e+00 2.11896e+00
4.65000e+00 1.47200e+02 1.70880e+00 1.70880e+00
5.12000e+00 1.20000e+02 1.39284e+00 1.39284e+00
5.63000e+00 9.76000e+01 1.11790e+00 1.11790e+00
6.19000e+00 7.89800e+01 9.15478e-01 9.15478e-01
6.78000e+00 6.33000e+01 7.35391e-01 7.35391e-01
7.42000e+00 5.13200e+01 5.96154e-01 5.96154e-01
8.12000e+00 4.16900e+01 4.88467e-01 4.88467e-01
8.87000e+00 3.31000e+01 3.93954e-01 3.93954e-01
9.68000e+00 2.70600e+01 3.31059e-01 3.31059e-01
1.06000e+01 2.17600e+01 2.64008e-01 2.64008e-01
1.20000e+01 1.57300e+01 1.89737e-01 1.89737e-01
1.48000e+01 9.16900e+00 1.11018e-01 1.11018e-01
1.97000e+01 4.35100e+00 5.41202e-02 5.41202e-02
2.81000e+01 1.68800e+00 2.18403e-02 2.18403e-02
4.10000e+01 5.94700e-01 7.97057e-03 7.97057e-03
5.91000e+01 2.09100e-01 3.05287e-03 3.05287e-03
8.48000e+01 7.76700e-02 1.27440e-03 1.27440e-03
