# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 6.12400e+02 1.92634e+01 1.92634e+01
1.25000e+00 6.37600e+02 1.54738e+01 1.54738e+01
1.42000e+00 6.17600e+02 1.22528e+01 1.22528e+01
1.61000e+00 5.93600e+02 1.02201e+01 1.02201e+01
1.81000e+00 5.46900e+02 8.47703e+00 8.47703e+00
2.04000e+00 4.99000e+02 7.24224e+00 7.24224e+00
2.27000e+00 4.38400e+02 6.00833e+00 6.00833e+00
2.54000e+00 3.86600e+02 5.05964e+00 5.05964e+00
2.82000e+00 3.31200e+02 4.20595e+00 4.20595e+00
3.13000e+00 2.85700e+02 3.57351e+00 3.57351e+00
3.46000e+00 2.43400e+02 2.94109e+00 2.94109e+00
3.83000e+00 2.04600e+02 2.50000e+00 2.50000e+00
4.22000e+00 1.70700e+02 2.08806e+00 2.08806e+00
4.65000e+00 1.41500e+02 1.67631e+00 1.67631e+00
5.12000e+00 1.15100e+02 1.36015e+00 1.36015e+00
5.63000e+00 9.49300e+01 1.13225e+00 1.13225e+00
6.19000e+00 7.81100e+01 9.42550e-01 9.42550e-01
6.78000e+00 6.28000e+01 7.55844e-01 7.55844e-01
7.42000e+00 5.10000e+01 6.19839e-01 6.19839e-01
8.12000e+00 4.10900e+01 5.05964e-01 5.05964e-01
8.87000e+00 3.33000e+01 4.14367e-01 4.14367e-01
9.68000e+00 2.65400e+01 3.32415e-01 3.32415e-01
1.06000e+01 2.13000e+01 2.69258e-01 2.69258e-01
1.20000e+01 1.55000e+01 1.96469e-01 1.96469e-01
1.48000e+01 9.13200e+00 1.14477e-01 1.14477e-01
1.97000e+01 4.29400e+00 5.55428e-02 5.55428e-02
2.81000e+01 1.66400e+00 2.18403e-02 2.18403e-02
4.10000e+01 5.82100e-01 8.09938e-03 8.09938e-03
5.91000e+01 2.06800e-01 3.04138e-03 3.04138e-03
8.48000e+01 7.66700e-02 1.23709e-03 1.23709e-03
