# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 1.32400e+03 3.80789e+01 3.80789e+01
1.25000e+00 1.24900e+03 2.81603e+01 2.81603e+01
1.42000e+00 1.15500e+03 2.21359e+01 2.21359e+01
1.61000e+00 1.03100e+03 1.70880e+01 1.70880e+01
1.81000e+00 9.01100e+02 1.35418e+01 1.35418e+01
2.04000e+00 7.81300e+02 1.08632e+01 1.08632e+01
2.27000e+00 6.60600e+02 8.69253e+00 8.69253e+00
2.54000e+00 5.47000e+02 6.89420e+00 6.89420e+00
2.82000e+00 4.55400e+02 5.55428e+00 5.55428e+00
3.13000e+00 3.75900e+02 4.51885e+00 4.51885e+00
3.46000e+00 3.04200e+02 3.53412e+00 3.53412e+00
3.83000e+00 2.50500e+02 2.86356e+00 2.86356e+00
4.22000e+00 2.04600e+02 2.32594e+00 2.32594e+00
4.65000e+00 1.65100e+02 1.87883e+00 1.87883e+00
5.12000e+00 1.32800e+02 1.52315e+00 1.52315e+00
5.63000e+00 1.07300e+02 1.20830e+00 1.20830e+00
6.19000e+00 8.52000e+01 9.79898e-01 9.79898e-01
6.78000e+00 6.85600e+01 7.96241e-01 7.96241e-01
7.42000e+00 5.51400e+01 6.44050e-01 6.44050e-01
8.12000e+00 4.39400e+01 5.23259e-01 5.23259e-01
8.87000e+00 3.50800e+01 4.24853e-01 4.24853e-01
9.68000e+00 2.78200e+01 3.40000e-01 3.40000e-01
1.06000e+01 2.24400e+01 2.72947e-01 2.72947e-01
1.20000e+01 1.61300e+01 1.93132e-01 1.93132e-01
1.48000e+01 9.35600e+00 1.11665e-01 1.11665e-01
1.97000e+01 4.31800e+00 5.28110e-02 5.28110e-02
2.81000e+01 1.65600e+00 2.11896e-02 2.11896e-02
4.10000e+01 5.78900e-01 7.82943e-03 7.82943e-03
5.91000e+01 2.10400e-01 3.14006e-03 3.14006e-03
8.48000e+01 7.49400e-02 1.28004e-03 1.28004e-03
