# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 5.09900e+02 1.63248e+01 1.63248e+01
1.25000e+00 5.16700e+02 1.25419e+01 1.25419e+01
1.42000e+00 5.10400e+02 1.00285e+01 1.00285e+01
1.61000e+00 4.88800e+02 8.19085e+00 8.19085e+00
1.81000e+00 4.53800e+02 6.76757e+00 6.76757e+00
2.04000e+00 4.15800e+02 5.72451e+00 5.72451e+00
2.27000e+00 3.72100e+02 4.90408e+00 4.90408e+00
2.54000e+00 3.28400e+02 4.04969e+00 4.04969e+00
2.82000e+00 2.89700e+02 3.51141e+00 3.51141e+00
3.13000e+00 2.49200e+02 2.87924e+00 2.87924e+00
3.46000e+00 2.12800e+02 2.43516e+00 2.43516e+00
3.83000e+00 1.80600e+02 2.02485e+00 2.02485e+00
4.22000e+00 1.52300e+02 1.70880e+00 1.70880e+00
4.65000e+00 1.27300e+02 1.39284e+00 1.39284e+00
5.12000e+00 1.05300e+02 1.17047e+00 1.17047e+00
5.63000e+00 8.70400e+01 9.64624e-01 9.64624e-01
6.19000e+00 7.16400e+01 8.06536e-01 8.06536e-01
6.78000e+00 5.84200e+01 6.57875e-01 6.57875e-01
7.42000e+00 4.79100e+01 5.44243e-01 5.44243e-01
8.12000e+00 3.87800e+01 4.49444e-01 4.49444e-01
8.87000e+00 3.16300e+01 3.64005e-01 3.64005e-01
9.68000e+00 2.54500e+01 3.00832e-01 3.00832e-01
1.06000e+01 2.07400e+01 2.50799e-01 2.50799e-01
1.20000e+01 1.50800e+01 1.77200e-01 1.77200e-01
1.48000e+01 8.83500e+00 1.03846e-01 1.03846e-01
1.97000e+01 4.23400e+00 5.06952e-02 5.06952e-02
2.81000e+01 1.63000e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.74200e-01 7.44648e-03 7.44648e-03
5.91000e+01 2.04700e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.48800e-02 1.13406e-03 1.13406e-03
