# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 1.56100e+03 4.37379e+01 4.37379e+01
1.25000e+00 1.46500e+03 3.25576e+01 3.25576e+01
1.42000e+00 1.32200e+03 2.45153e+01 2.45153e+01
1.61000e+00 1.16200e+03 1.86815e+01 1.86815e+01
1.81000e+00 9.95700e+02 1.45774e+01 1.45774e+01
2.04000e+00 8.43600e+02 1.14018e+01 1.14018e+01
2.27000e+00 7.02100e+02 9.08020e+00 9.08020e+00
2.54000e+00 5.85500e+02 7.18401e+00 7.18401e+00
2.82000e+00 4.79500e+02 5.63205e+00 5.63205e+00
3.13000e+00 3.91000e+02 4.52217e+00 4.52217e+00
3.46000e+00 3.19800e+02 3.66879e+00 3.66879e+00
3.83000e+00 2.60800e+02 2.94109e+00 2.94109e+00
4.22000e+00 2.10800e+02 2.40416e+00 2.40416e+00
4.65000e+00 1.69900e+02 1.89737e+00 1.89737e+00
5.12000e+00 1.35800e+02 1.48661e+00 1.48661e+00
5.63000e+00 1.09400e+02 1.26491e+00 1.26491e+00
6.19000e+00 8.76700e+01 9.80306e-01 9.80306e-01
6.78000e+00 6.95400e+01 7.81089e-01 7.81089e-01
7.42000e+00 5.56300e+01 6.26259e-01 6.26259e-01
8.12000e+00 4.43100e+01 5.09215e-01 5.09215e-01
8.87000e+00 3.54100e+01 4.17852e-01 4.17852e-01
9.68000e+00 2.81900e+01 3.32415e-01 3.32415e-01
1.06000e+01 2.25100e+01 2.69258e-01 2.69258e-01
1.20000e+01 1.62200e+01 1.89737e-01 1.89737e-01
1.48000e+01 9.40800e+00 1.10860e-01 1.10860e-01
1.97000e+01 4.40300e+00 5.36004e-02 5.36004e-02
2.81000e+01 1.68400e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.76400e-01 7.53923e-03 7.53923e-03
5.91000e+01 2.05200e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.55300e-02 1.16211e-03 1.16211e-03
