# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 1.43300e+03 4.06079e+01 4.06079e+01
1.25000e+00 1.34400e+03 2.96142e+01 2.96142e+01
1.42000e+00 1.23000e+03 2.25610e+01 2.25610e+01
1.61000e+00 1.09800e+03 1.74642e+01 1.74642e+01
1.81000e+00 9.44300e+02 1.37786e+01 1.37786e+01
2.04000e+00 8.09700e+02 1.09202e+01 1.09202e+01
2.27000e+00 6.74900e+02 8.57263e+00 8.57263e+00
2.54000e+00 5.64900e+02 6.80074e+00 6.80074e+00
2.82000e+00 4.64600e+02 5.44059e+00 5.44059e+00
3.13000e+00 3.83600e+02 4.42719e+00 4.42719e+00
3.46000e+00 3.13000e+02 3.47851e+00 3.47851e+00
3.83000e+00 2.55200e+02 2.84605e+00 2.84605e+00
4.22000e+00 2.06500e+02 2.30868e+00 2.30868e+00
4.65000e+00 1.66800e+02 1.80278e+00 1.80278e+00
5.12000e+00 1.33500e+02 1.48661e+00 1.48661e+00
5.63000e+00 1.07900e+02 1.17047e+00 1.17047e+00
6.19000e+00 8.62800e+01 9.51893e-01 9.51893e-01
6.78000e+00 6.91300e+01 7.62168e-01 7.62168e-01
7.42000e+00 5.50000e+01 6.16847e-01 6.16847e-01
8.12000e+00 4.38800e+01 4.99800e-01 4.99800e-01
8.87000e+00 3.52100e+01 4.04969e-01 4.04969e-01
9.68000e+00 2.82100e+01 3.23110e-01 3.23110e-01
1.06000e+01 2.25900e+01 2.60000e-01 2.60000e-01
1.20000e+01 1.61400e+01 1.89737e-01 1.89737e-01
1.48000e+01 9.37500e+00 1.08931e-01 1.08931e-01
1.97000e+01 4.37800e+00 5.26308e-02 5.26308e-02
2.81000e+01 1.66900e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.82900e-01 7.53923e-03 7.53923e-03
5.91000e+01 2.05200e-01 2.77849e-03 2.77849e-03
8.48000e+01 7.50700e-02 1.13230e-03 1.13230e-03
