# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 1.24100e+02 3.26497e+00 3.26497e+00
2.04000e+00 1.08200e+02 2.33238e+00 2.33238e+00
2.27000e+00 9.45100e+01 1.82236e+00 1.82236e+00
2.54000e+00 8.38500e+01 1.48408e+00 1.48408e+00
2.82000e+00 7.03300e+01 1.17324e+00 1.17324e+00
3.13000e+00 5.98300e+01 9.88130e-01 9.88130e-01
3.46000e+00 4.96800e+01 7.94040e-01 7.94040e-01
3.83000e+00 4.13800e+01 6.46375e-01 6.46375e-01
4.22000e+00 3.39600e+01 5.24309e-01 5.24309e-01
4.65000e+00 2.79100e+01 4.30116e-01 4.30116e-01
5.12000e+00 2.25600e+01 3.44093e-01 3.44093e-01
5.63000e+00 1.81800e+01 2.80179e-01 2.80179e-01
6.19000e+00 1.50200e+01 2.36008e-01 2.36008e-01
6.78000e+00 1.22300e+01 1.86011e-01 1.86011e-01
7.42000e+00 9.73800e+00 1.54201e-01 1.54201e-01
8.12000e+00 7.77000e+00 1.26036e-01 1.26036e-01
8.87000e+00 6.47800e+00 1.05891e-01 1.05891e-01
9.68000e+00 5.12600e+00 8.65563e-02 8.65563e-02
1.06000e+01 4.12800e+00 7.15052e-02 7.15052e-02
1.20000e+01 3.02100e+00 4.68722e-02 4.68722e-02
1.48000e+01 1.79100e+00 2.77849e-02 2.77849e-02
1.97000e+01 8.44800e-01 1.29375e-02 1.29375e-02
2.81000e+01 3.45000e-01 5.52268e-03 5.52268e-03
4.10000e+01 1.24100e-01 2.34307e-03 2.34307e-03
5.91000e+01 4.42800e-02 9.90858e-04 9.90858e-04
8.48000e+01 1.57800e-02 4.50000e-04 4.50000e-04
