# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 1.52400e+03 4.27551e+01 4.27551e+01
1.25000e+00 1.42600e+03 3.17805e+01 3.17805e+01
1.42000e+00 1.28200e+03 2.37697e+01 2.37697e+01
1.61000e+00 1.13000e+03 1.86815e+01 1.86815e+01
1.81000e+00 9.75100e+02 1.42443e+01 1.42443e+01
2.04000e+00 8.26200e+02 1.11683e+01 1.11683e+01
2.27000e+00 6.95800e+02 8.91852e+00 8.91852e+00
2.54000e+00 5.77600e+02 7.02140e+00 7.02140e+00
2.82000e+00 4.70100e+02 5.56597e+00 5.56597e+00
3.13000e+00 3.87500e+02 4.42719e+00 4.42719e+00
3.46000e+00 3.16500e+02 3.57351e+00 3.57351e+00
3.83000e+00 2.56800e+02 2.84605e+00 2.84605e+00
4.22000e+00 2.09400e+02 2.30868e+00 2.30868e+00
4.65000e+00 1.69800e+02 1.89737e+00 1.89737e+00
5.12000e+00 1.35700e+02 1.48661e+00 1.48661e+00
5.63000e+00 1.08200e+02 1.17047e+00 1.17047e+00
6.19000e+00 8.69200e+01 9.70824e-01 9.70824e-01
6.78000e+00 6.96500e+01 7.81089e-01 7.81089e-01
7.42000e+00 5.55500e+01 6.26259e-01 6.26259e-01
8.12000e+00 4.43300e+01 5.09215e-01 5.09215e-01
8.87000e+00 3.54500e+01 4.04969e-01 4.04969e-01
9.68000e+00 2.83400e+01 3.32415e-01 3.32415e-01
1.06000e+01 2.26700e+01 2.69258e-01 2.69258e-01
1.20000e+01 1.62400e+01 1.89737e-01 1.89737e-01
1.48000e+01 9.38600e+00 1.10860e-01 1.10860e-01
1.97000e+01 4.41200e+00 5.26308e-02 5.26308e-02
2.81000e+01 1.68500e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.79800e-01 7.53923e-03 7.53923e-03
5.91000e+01 2.04900e-01 2.86531e-03 2.86531e-03
8.48000e+01 7.66900e-02 1.16211e-03 1.16211e-03
