# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 5.68600e+02 1.75111e+01 1.75111e+01
1.25000e+00 5.77200e+02 1.37361e+01 1.37361e+01
1.42000e+00 5.58600e+02 1.09110e+01 1.09110e+01
1.61000e+00 5.31700e+02 8.98109e+00 8.98109e+00
1.81000e+00 4.92700e+02 7.49466e+00 7.49466e+00
2.04000e+00 4.50400e+02 6.35689e+00 6.35689e+00
2.27000e+00 4.00000e+02 5.31413e+00 5.31413e+00
2.54000e+00 3.50900e+02 4.45982e+00 4.45982e+00
2.82000e+00 3.06600e+02 3.70000e+00 3.70000e+00
3.13000e+00 2.63500e+02 3.19531e+00 3.19531e+00
3.46000e+00 2.26600e+02 2.65707e+00 2.65707e+00
3.83000e+00 1.90800e+02 2.21359e+00 2.21359e+00
4.22000e+00 1.60300e+02 1.80278e+00 1.80278e+00
4.65000e+00 1.33300e+02 1.48661e+00 1.48661e+00
5.12000e+00 1.10100e+02 1.26491e+00 1.26491e+00
5.63000e+00 9.05400e+01 1.02786e+00 1.02786e+00
6.19000e+00 7.38500e+01 8.47585e-01 8.47585e-01
6.78000e+00 6.02000e+01 6.89493e-01 6.89493e-01
7.42000e+00 4.95200e+01 5.72451e-01 5.72451e-01
8.12000e+00 3.98200e+01 4.68188e-01 4.68188e-01
8.87000e+00 3.20700e+01 3.86264e-01 3.86264e-01
9.68000e+00 2.62200e+01 3.13847e-01 3.13847e-01
1.06000e+01 2.11600e+01 2.60000e-01 2.60000e-01
1.20000e+01 1.52300e+01 1.77200e-01 1.77200e-01
1.48000e+01 9.02000e+00 1.08931e-01 1.08931e-01
1.97000e+01 4.25000e+00 5.26308e-02 5.26308e-02
2.81000e+01 1.65900e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.79700e-01 7.72528e-03 7.72528e-03
5.91000e+01 2.08400e-01 2.95296e-03 2.95296e-03
8.48000e+01 7.53000e-02 1.16400e-03 1.16400e-03
