# Rigidity [GV], [(m^2 s sr GV)^{-1}]
8.634785746039098930e-02 2.744231458806475743e+01
9.061359660174152231e-02 3.079025329274338318e+01
9.509033189352796012e-02 3.323989884317980170e+01
9.978854038810387739e-02 3.582181129260446539e+01
1.047192256698823154e-01 3.860126292976806184e+01
1.098939452884660495e-01 4.159533535227927814e+01
1.153248397692496902e-01 4.481908199826057171e+01
1.210246633139465122e-01 4.828801892535575746e+01
1.270068163143906192e-01 5.201820310383161683e+01
1.332853798152211222e-01 5.602615634660766375e+01
1.398751520748651445e-01 6.032872658681296230e+01
1.467916873898214847e-01 6.494293503432372461e+01
1.540513373648574880e-01 6.988577983270498351e+01
1.616712948316632037e-01 7.517397662409807424e+01
1.696696406410898306e-01 8.082366744406047587e+01
1.780653935797163467e-01 8.685008082069631996e+01
1.868785636905802572e-01 9.326711105024136828e+01
1.961302093109736910e-01 1.000868733358306031e+02
2.058424981778229079e-01 1.073191989339107693e+02
2.160387729939940160e-01 1.149710308631547377e+02
2.267436218976540685e-01 1.230458793370658981e+02
2.379829543324205599e-01 1.315431575090617571e+02
2.497840828794421764e-01 1.404575154980595926e+02
2.621758116848795783e-01 1.497782269728017468e+02
2.751885321987795341e-01 1.594885342983047281e+02
2.888543270355013459e-01 1.695650761709992764e+02
3.032070828733159362e-01 1.799772109147245658e+02
3.182826134334102441e-01 1.906864894977848621e+02
3.341187937184192935e-01 2.016463706083636964e+02
3.507557068501473418e-01 2.128032776550497260e+02
3.682358050280250539e-01 2.240970589211450772e+02
3.866040863370956981e-01 2.354682811433813470e+02
4.059082893703125361e-01 2.468524044884733257e+02
4.261991078984381787e-01 2.581692690236791350e+02
4.475304281260616412e-01 2.693920430414167413e+02
4.699595914188343104e-01 2.805077346886423015e+02
4.935476857800957240e-01 2.914488512178928659e+02
5.183598698002126470e-01 3.021324217704495254e+02
5.444657333053010140e-01 3.125351810534715469e+02
5.719396995001080342e-01 3.226783355266252329e+02
6.008614740397746345e-01 3.325989762415820223e+02
6.313165471844146559e-01 3.423142788819747580e+02
6.633967559967720584e-01 3.517788090997644872e+02
6.972009144446766893e-01 3.608658385658289944e+02
7.328355202747680597e-01 3.695803504452182437e+02
7.704155486400279251e-01 3.780547177459558270e+02
8.100653436987623746e-01 3.867112178625837373e+02
8.519196207638847218e-01 3.936605967270959923e+02
8.961245930747561150e-01 3.980117122249725981e+02
9.428392388941809754e-01 4.001992927339329071e+02
9.922367264033533640e-01 4.003345855143492713e+02
1.044506015778251751e+00 3.984290540254681332e+02
1.099853659880223766e+00 3.944464374135340563e+02
1.158505827176102843e+00 3.883999812564281910e+02
1.220710572810861372e+00 3.803455656038882466e+02
1.286740386176630002e+00 3.703718145417276446e+02
1.356895045841053582e+00 3.585267698323111176e+02
1.431504815298042299e+00 3.449290499587696104e+02
1.510934015666306474e+00 3.296867209419926326e+02
1.595585014167756555e+00 3.129892124373108118e+02
1.685902669954023381e+00 2.950606474428607271e+02
1.782379281607076038e+00 2.761744237861574334e+02
1.885560083422160860e+00 2.566326956689499070e+02
1.996049340406966577e+00 2.367849183688187225e+02
2.114517094840621780e+00 2.168969632744826868e+02
2.241706620297057029e+00 1.972200401957790348e+02
2.378442642348909342e+00 1.779801648340117879e+02
2.525640388865231234e+00 1.594004033502683342e+02
2.684315537071145563e+00 1.416907231357371870e+02
2.855595129558438749e+00 1.250636088883751427e+02
3.040729537462385057e+00 1.096474706758685045e+02
3.241105556314194835e+00 9.548645067416936172e+01
3.458260728912574411e+00 8.258293966642150963e+01
3.693899000199653671e+00 7.094036382527499995e+01
3.949907821820907827e+00 6.054444308979280720e+01
4.228376839002665477e+00 5.135575458084172595e+01
4.531618309748720819e+00 4.331565759462496601e+01
4.862189426233147316e+00 3.634628561787471313e+01
5.222916730682115372e+00 3.035113024980563523e+01
5.616922842970868857e+00 2.523298229238704593e+01
6.047655744553074975e+00 2.089508153218972453e+01
6.518920893113568482e+00 1.723551236985911572e+01
7.034916474429945055e+00 1.416360384547211737e+01
7.600272132325669894e+00 1.159727229475636001e+01
8.220091554347922269e+00 9.463591736428011103e+00
8.899999330052944302e+00 7.696018219196103516e+00
9.646192540780116786e+00 6.237172976720707140e+00
1.046549758490821702e+01 5.037536475735032049e+00
1.136543279128766137e+01 4.054685033216413714e+00
1.235427742640567672e+01 3.252440376037021075e+00
1.344114775853238619e+01 2.600106530642026570e+00
1.463608090534970785e+01 2.071708339715017999e+00
1.595012726118052981e+01 1.645254134166773019e+00
