# Kinetic Energy/nuc [GeV/nuc], LIS [(m^2 s sr GeV/n)^{-1}]
5.791112932915127853e-01 4.650565709571440038e+02
6.377082934288674787e-01 4.097850357877896954e+02
7.022343929722810740e-01 3.588826689625565223e+02
7.732895239948054389e-01 3.125657967875410463e+02
8.515343223067055600e-01 2.707992022872807070e+02
9.376962697236954636e-01 2.333238600676185115e+02
1.032576457836583028e+00 1.998351206283720103e+02
1.137057036168564350e+00 1.700894010121282349e+02
1.252109413969475504e+00 1.438974175722973712e+02
1.378803291903261119e+00 1.210281611139449751e+02
1.518316607600889157e+00 1.012289268788326240e+02
1.671946487547561588e+00 8.426273873964861139e+01
1.841121307129532036e+00 6.981473539447183896e+01
2.027413970968932055e+00 5.759870114862562929e+01
2.232556537020632614e+00 4.734497208982838856e+01
2.458456320398881623e+00 3.877505639519191760e+01
2.707213626659141337e+00 3.164864306001904382e+01
2.981141279410580491e+00 2.574978506473447482e+01
3.282786123817305501e+00 2.088786127825345318e+01
3.614952705917433562e+00 1.689278792473012558e+01
3.980729347918690486e+00 1.362058996704091385e+01
4.383516861905822459e+00 1.094895918007065738e+01
4.827060168925900285e+00 8.774604942983510014e+00
5.315483117430179760e+00 7.010608714939721153e+00
5.853326824797451700e+00 5.584231890712383795e+00
6.445591898419468002e+00 4.434661957013164901e+00
7.097784928899519841e+00 3.511081818654616882e+00
7.815969687635141661e+00 2.771219643503448182e+00
8.606823504794890667e+00 2.181110537131637273e+00
9.477699351864208310e+00 1.712187660339342221e+00
1.043669420597325015e+01 1.340822562563721565e+00
1.149272433162492035e+01 1.047657086777199265e+00
1.265560817975564945e+01 8.169293083679957101e-01
1.393615767488380186e+01 6.358416921283622791e-01
1.534627873908878826e+01 4.940694958520681079e-01
1.689908198744401702e+01 3.833262407155251239e-01
1.860900462409505352e+01 2.969911372547719419e-01
2.049194467231346195e+01 2.297879453979711772e-01
2.256540878653124693e+01 1.775481343728015915e-01
2.484867502064044587e+01 1.370379693787062148e-01
2.736297206589702924e+01 1.056762579570191263e-01
3.013167662489562204e+01 8.142961588301993181e-02
3.318053075670226804e+01 6.270539478241045350e-02
3.653788121391273336e+01 4.826030940665841651e-02
4.023494299687563824e+01 3.712626796654087263e-02
4.430608957547907778e+01 2.855099152668210544e-02
4.878917247683961023e+01 2.195090889240165419e-02
5.372587321026446716e+01 1.687389806247307361e-02
5.916209080151182320e+01 1.297062518821061848e-02
6.514836853945479334e+01 9.971096521792935721e-03
7.174036390282833509e+01 7.666844379725212995e-03
7.899936603620889741e+01 5.897111974994728202e-03
8.699286558646616641e+01 4.538043137519929757e-03
9.579518219774487875e+01 3.494229995989033607e-03
1.054881554991196424e+02 2.691929107993212486e-03
1.161619060093857314e+02 2.075289086300531518e-03
1.279156730335092078e+02 1.601512045518053116e-03
1.408587373410832981e+02 1.237318829243159004e-03
1.551114372054047692e+02 9.571387050040963988e-04
1.708062872498072693e+02 7.413729874540024795e-04
1.880892105037312660e+02 5.750143042040624331e-04
2.071208951235893778e+02 4.465769469100514693e-04
2.280782883925486431e+02 3.472728781522856209e-04
2.511562418897154600e+02 2.703776960271733190e-04
2.765693231246916071e+02 2.107439052441993958e-04
3.045538104811963649e+02 1.644279432059406274e-04
3.353698900177685118e+02 1.284049161492509033e-04
3.693040745503145104e+02 1.003510055930632459e-04
4.066718675079584955e+02 7.847771609877034313e-05
4.478206963294099978e+02 6.140587338372303569e-05
4.931331426731480860e+02 4.807006797424220738e-05
5.430304994743169118e+02 3.764800825534268092e-05
5.979766879201127949e+02 2.949495045530230102e-05
6.584825707617915214e+02 2.311294868288715564e-05
7.251107020663404228e+02 1.811512859534115445e-05
7.984805575686934844e+02 1.419994227349950604e-05
8.792742942537332738e+02 1.113204972025906782e-05
9.682430927178695583e+02 8.727635115612370615e-06
1.066214141278344641e+03 6.843417254936695305e-06
1.174098326765099500e+03 5.366352100361678279e-06
1.292898703500439524e+03 4.208133793251936051e-06
1.423719819206888360e+03 3.299872425181216958e-06
1.567777984550983319e+03 2.587595958379106495e-06
1.726412581804176170e+03 2.029001999832939294e-06
1.901098517763269911e+03 1.590927851167415644e-06
2.093459936711500177e+03 1.247371180418654052e-06
2.305285320916673300e+03 9.779418077690486597e-07
2.538544119063433754e+03 7.666491284987470938e-07
2.795405057222628784e+03 6.009522439145210665e-07
3.078256302604196662e+03 4.710151630650157295e-07
3.389727667566356104e+03 3.691234351596941712e-07
3.732715060322990666e+03 2.892264641169473915e-07
4.110407409680012279e+03 2.265787407233162580e-07
4.526316314133648120e+03 1.774584039971915130e-07
4.984308690993559139e+03 1.389464948846729185e-07
5.488642729086218424e+03 1.087538623830110914e-07
6.044007479309207156e+03 8.508533710700599197e-08
6.655566451130142923e+03 6.653321993953448184e-08
7.329005620368941891e+03 5.199369586913063490e-08
8.070586294616398845e+03 4.060128808932492475e-08
8.887203327805751542e+03 3.167741029529410642e-08
9.786449225188011042e+03 2.469000097403038513e-08
1.077668473472744699e+04 1.922185008016895547e-08
1.186711658124157111e+04 1.494572520634115537e-08
1.306788306601977456e+04 1.160486971277191203e-08
1.439014832778359596e+04 8.997706409607047308e-09
1.584620614138116252e+04 6.965863857650982840e-09
1.744959421928494703e+04 5.384825584100008452e-09
1.921522007861266320e+04 4.156635830227583509e-09
2.115949964392066977e+04 3.204219612737283795e-09
2.330050987443094346e+04 2.466954496603074282e-09
2.565815683474529578e+04 1.897208419379068911e-09
2.825436077168526390e+04 1.457618317379668774e-09
3.111325991801208875e+04 1.118940159993718757e-09
3.426143491789342806e+04 8.583417684079192516e-10
3.772815596071576147e+04 6.580439460550665247e-10
4.154565492097067909e+04 5.042382411244923052e-10
4.574942503443853639e+04 3.862259696967315027e-10
5.037855089691315516e+04 2.957362935270671339e-10
5.547607185363213648e+04 2.263874320927806330e-10
6.108938215803137427e+04 1.732633935642948512e-10
6.727067162030251347e+04 1.325825190060958132e-10
7.407741084268980194e+04 1.014390789175806856e-10
8.157288555300424923e+04 7.760249878055942382e-11
8.982678500432721921e+04 5.936178157272516368e-11
9.891584991155751050e+04 4.540529362793494138e-11
1.089245859489956201e+05 3.472804818808222428e-11
1.199460494427176163e+05 2.656032786584548489e-11
1.320827125627234636e+05 2.031278187066245195e-11
1.454474160589890962e+05 1.553428764972430197e-11
1.601644183994980995e+05 1.187959626334175266e-11
1.763705510646235489e+05 9.084527840143734900e-12
1.942164907392226742e+05 6.946962115217084470e-12
2.138681602306582790e+05 5.312276108656152920e-12
2.355082711378085369e+05 4.062192573573131975e-12
2.593380226140304294e+05 3.106242475806570280e-12
2.855789720183548052e+05 2.375231206366810845e-12
3.144750948473071330e+05 1.816237413069384670e-12
3.462950530995910522e+05 1.388788315374513635e-12
3.813346931637819507e+05 1.061931632849975546e-12
4.199197964531559846e+05 8.119971429775252282e-13
4.624091083617342520e+05 6.208835555576782102e-13
5.091976737032615347e+05 4.747486889671543806e-13
5.607205096444194205e+05 3.630075195104577895e-13
6.174566502814005362e+05 2.775657166021315831e-13
6.799336004643364577e+05 2.122338331351650993e-13
7.487322402790610213e+05 1.622789403115943578e-13
8.244922257856613724e+05 1.240819108101046738e-13
9.079179362272813451e+05 9.487003733084305420e-14
9.997850230033559492e+05 7.177664776822771404e-14
# Created with HelMod Module version 4.1 - subBranch 1.1.02 (Nov 2020)
