# Rigidity [GV], [(m^2 s sr GV)^{-1}]
4.333063687507950762e-02 7.095108551776044123e+02
4.547123919904758060e-02 7.996601173421481690e+02
4.771772069857039417e-02 8.572838090151833512e+02
5.007533860859401942e-02 9.163806918463596958e+02
5.254961433713153940e-02 9.794491138510205701e+02
5.514634722402639300e-02 1.046920526077914701e+03
5.787162909013522649e-02 1.119089048980321422e+03
6.073185963317856428e-02 1.196247859154649632e+03
6.373376273194764075e-02 1.278698690344116585e+03
6.688440372667395217e-02 1.366751169474728840e+03
7.019120775026088666e-02 1.460720194917566459e+03
7.366197919285416562e-02 1.560923343790569106e+03
7.730492239101618979e-02 1.667677110309261479e+03
8.112866364271385800e-02 1.781292303735981704e+03
8.514227466059626215e-02 1.902068668546291519e+03
8.935529758881807783e-02 2.030288818943725346e+03
9.377777172317651455e-02 2.166208354995586888e+03
9.842026209082216370e-02 2.310051968618107367e+03
1.032938900645663377e-01 2.462003133533272830e+03
1.084103662081654096e-01 2.622191079772434477e+03
1.137820255732937408e-01 2.790682061554237862e+03
1.194218656966456044e-01 2.967466632117336758e+03
1.253435875772284658e-01 3.152449320139014617e+03
1.315616399499764666e-01 3.345436145311898144e+03
1.380912672129652463e-01 3.546124982221595928e+03
1.449485614124658983e-01 3.754095016459405997e+03
1.521505187436626994e-01 3.968800411867467119e+03
1.597151010860018983e-01 4.189562454238991450e+03
1.676613031618989502e-01 4.415568361993643521e+03
1.760092259870907339e-01 4.645872058593026850e+03
1.847801573716276735e-01 4.879399808622529235e+03
1.939966603338599827e-01 5.114970193900649974e+03
2.036826704074719274e-01 5.351292484097831220e+03
2.138636029555481266e-01 5.586959155601821294e+03
2.245664717579078651e-01 5.820577417034774044e+03
2.358200203108446746e-01 6.050730736802352112e+03
2.476548674745165657e-01 6.275875539064877557e+03
2.601036693253518384e-01 6.494407266217114739e+03
2.732012993220224173e-01 6.704802238712337385e+03
2.869850491770840617e-01 6.905614965979138105e+03
3.014948531458310210e-01 7.095442916116031483e+03
3.167735388030020194e-01 7.272861758165100582e+03
3.328671077806291678e-01 7.436335678182363154e+03
3.498250503905830922e-01 7.584241372640981353e+03
3.677006985573459397e-01 7.715048599143437059e+03
3.865516220442800632e-01 7.827278904828624945e+03
4.064400735740710813e-01 7.919548048993518023e+03
4.274334891246853174e-01 7.990566728686059832e+03
4.496050504292201655e-01 8.039182575243934480e+03
4.730343175238751474e-01 8.064336207986529189e+03
4.978079400744849781e-01 8.064988175788023000e+03
5.240204571690546542e-01 8.040192660606185200e+03
5.517751962906334295e-01 7.989098438256964073e+03
5.811852832791779555e-01 7.911077233227845682e+03
6.123747762487352642e-01 7.805699252258895285e+03
6.454799376414452894e-01 7.672712279124976703e+03
6.806506598651700379e-01 7.511945393998835243e+03
7.180520612683181092e-01 7.323552114244605946e+03
7.578662705442459346e-01 7.107843888467659781e+03
8.002944190194281049e-01 6.865420018813580100e+03
8.455588616567007998e-01 6.596860889358847089e+03
8.939056489929960714e-01 6.305113352517233579e+03
9.456072736310823235e-01 5.991785416542611529e+03
1.000965716325748156e+00 5.659129250263238646e+03
1.060315818166123414e+00 5.309740758918254869e+03
1.124029006890175042e+00 4.946720261565265901e+03
1.192517407023661047e+00 4.574040368399219915e+03
1.266238365380429665e+00 4.197144458230784039e+03
1.345699425579311326e+00 3.823393884702306877e+03
1.431463787728511461e+00 3.458174536845140210e+03
1.524156292420896008e+00 3.106380524577875349e+03
1.624469971804395119e+00 2.771483993604480474e+03
1.733173214877806734e+00 2.455515352828273080e+03
1.851117599448935502e+00 2.160060952429278132e+03
1.979246449503695437e+00 1.886461174529628124e+03
2.118604184177518057e+00 1.635645581633864595e+03
