# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.08000e+00 1.37200e+03 3.86394e+01 3.86394e+01
1.25000e+00 1.30300e+03 2.86356e+01 2.86356e+01
1.42000e+00 1.19400e+03 2.25610e+01 2.25610e+01
1.61000e+00 1.05000e+03 1.64924e+01 1.64924e+01
1.81000e+00 9.16600e+02 1.33405e+01 1.33405e+01
2.04000e+00 7.80200e+02 1.05081e+01 1.05081e+01
2.27000e+00 6.61100e+02 8.35225e+00 8.35225e+00
2.54000e+00 5.52400e+02 6.70522e+00 6.70522e+00
2.82000e+00 4.54800e+02 5.34509e+00 5.34509e+00
3.13000e+00 3.75800e+02 4.30116e+00 4.30116e+00
3.46000e+00 3.05200e+02 3.38378e+00 3.38378e+00
3.83000e+00 2.49100e+02 2.75136e+00 2.75136e+00
4.22000e+00 2.03300e+02 2.21359e+00 2.21359e+00
4.65000e+00 1.63100e+02 1.80278e+00 1.80278e+00
5.12000e+00 1.31800e+02 1.45602e+00 1.45602e+00
5.63000e+00 1.05500e+02 1.17047e+00 1.17047e+00
6.19000e+00 8.38700e+01 9.29731e-01 9.29731e-01
6.78000e+00 6.76200e+01 7.52728e-01 7.52728e-01
7.42000e+00 5.40300e+01 6.04070e-01 6.04070e-01
8.12000e+00 4.34900e+01 4.90408e-01 4.90408e-01
8.87000e+00 3.44600e+01 3.95601e-01 3.95601e-01
9.68000e+00 2.77400e+01 3.23110e-01 3.23110e-01
1.06000e+01 2.20700e+01 2.60000e-01 2.60000e-01
1.20000e+01 1.59500e+01 1.89737e-01 1.89737e-01
1.48000e+01 9.23700e+00 1.07968e-01 1.07968e-01
1.97000e+01 4.32600e+00 5.16624e-02 5.16624e-02
2.81000e+01 1.66200e+00 2.08806e-02 2.08806e-02
4.10000e+01 5.80500e-01 7.53923e-03 7.53923e-03
5.91000e+01 2.04700e-01 2.77849e-03 2.77849e-03
8.48000e+01 7.43400e-02 1.11826e-03 1.11826e-03
