# Rigidity	Flux	ErrInf	ErrSup
# - Original File in Rigidity
1.81000e+00 8.72000e+01 2.10238e+00 2.10238e+00
2.04000e+00 8.28300e+01 1.65602e+00 1.65602e+00
2.27000e+00 7.44800e+01 1.33304e+00 1.33304e+00
2.54000e+00 6.50500e+01 1.06301e+00 1.06301e+00
2.82000e+00 5.71700e+01 8.92749e-01 8.92749e-01
3.13000e+00 5.01500e+01 7.78974e-01 7.78974e-01
3.46000e+00 4.22700e+01 6.44438e-01 6.44438e-01
3.83000e+00 3.64400e+01 5.32635e-01 5.32635e-01
4.22000e+00 3.04400e+01 4.40454e-01 4.40454e-01
4.65000e+00 2.53200e+01 3.70135e-01 3.70135e-01
5.12000e+00 2.09100e+01 3.06105e-01 3.06105e-01
5.63000e+00 1.73700e+01 2.56125e-01 2.56125e-01
6.19000e+00 1.38500e+01 2.06155e-01 2.06155e-01
6.78000e+00 1.14500e+01 1.70294e-01 1.70294e-01
7.42000e+00 9.24600e+00 1.39054e-01 1.39054e-01
8.12000e+00 7.50100e+00 1.15521e-01 1.15521e-01
8.87000e+00 5.97000e+00 9.41116e-02 9.41116e-02
9.68000e+00 4.93900e+00 7.99312e-02 7.99312e-02
1.06000e+01 4.01200e+00 6.57647e-02 6.57647e-02
1.20000e+01 2.86900e+00 4.22019e-02 4.22019e-02
1.48000e+01 1.70800e+00 2.52389e-02 2.52389e-02
1.97000e+01 8.40200e-01 1.21078e-02 1.21078e-02
2.81000e+01 3.38000e-01 5.13128e-03 5.13128e-03
4.10000e+01 1.20900e-01 2.12603e-03 2.12603e-03
5.91000e+01 4.52000e-02 9.70824e-04 9.70824e-04
8.48000e+01 1.69800e-02 4.58039e-04 4.58039e-04
